"","photo_id","business_id","caption","label","length","stars","len_word"
"211","-fsvjUy6TgAY4LC5cway9A","C2BR0TjNacoNzItPLUHTAA","fish taco","food",10,4.5,2
"212","-gDXknWRlsAZmq10oq69GQ","Zrr8wJQOtTgdgh6i87Qrkw","rainbow roll","food",35,4,2
"213","-gDrt4hHIMqniEQGSD8mcA","DqcD3YflYhArFsC4KVUnOw","cream cheese frosting red flavor","food",51,4.5,5
"214","-gPMwXYKhFGUxcFLmROrww","x7CKTMiFrfGA1yCpe8_xQQ","deliciou love","food",40,2.5,2
"215","-gPSTNo25m4ZkbAqiOXDLw","N_2yEZ41g9zDW_gWArFiHw","caramel crunch hot chocolate","food",34,3,4
"216","-gS2OvkmqqeUxPuIbhz19A","U9aA5H13y7t9xWnoQslV0Q","bbq pork steamed bun","food",21,2.5,4
"217","-gvBAevYf2reeh0KJcLwIg","NvKNe9DnQavC9GstglcBJQ","beef mini hot dog","food",23,4,4
"218","-gwHDeJdiKLF8RGKDFrsJw","RSi3RBIqEDVu9_Pa-YAH_Q","poached egg food","food",114,3.5,3
"219","-gwJMUTsh8ynAZYaWmVGmw","c6lzPktduqtKqRSnX_CUTg","fried","food",57,4.5,1
"220","-h9mv8aHUgflBBL1TOPv9w","Tm2dKN_-DCdZfF2xMWrX7w","lobster order","food",43,4,2
"221","-hM1LkhIysNGZ2pKLZ5S-Q","aGMU3qMFOQzG0DT2akMfng","pork belly steam bun poke house","food",48,3.5,6
"222","-hd-ego-7wHifoDWgEa-Zw","BrORoLCE5zVY6ekUb6omNA","rice noodle thai style","food",30,3.5,4
"223","-hlszHJ-ttqo5j4URmENww","_Ad2ZKhUl-krJFpaZ1FI8g","special","food",15,4.5,1
"224","-i85iI64N_gUj_TEp3S8qQ","gHoP4eJimaMltfUlp6EP4Q","cheese pizza grill","food",65,4,3
"225","-iCV7gmY3aw5iyrAXYXncg","csy-xJWM68SXabizUIhucA","lobster bisque","food",41,4.5,2
"226","-iem1Z1JuGNrVcFulhOG_A","bpRo8L8dkhgbJhdIKa9mwA","cold seafood platter lobster tail crab leg","food",61,4,7
"227","-io4GxOHH3o7_hGctOGaBQ","r-s-G1yyETRzTALYG9js8A","salad","food",29,3.5,1
"228","-isZ7NsQV_b9-fQYL3a9RQ","FEH0i7SnTH81k451ZadKIQ","beet fresh","food",34,4.5,2
"229","-joIstyQxSvw_loWQ8UTuw","gjCmXkMNVE0JSk8puUwv6g","winter salad","food",12,4.5,2
"230","-jsnN1FSxFbTQxv8KooMzA","86wtLylJ9fbVuXRy5WU3Zw","fresh almond butter cup","food",29,4.5,4
"231","-ju-BrU-6jDNuky9S1PDlA","FqXwm6UpihHY7Ha-pr4y6Q","linguine clam white sauce","food",34,4,4
"232","-k0XNofbgSdoAh2o5TIrAA","SYFU8LFTa9Oy6UHtxeyvsA","beef bulgogi","food",12,4,2
"233","-k2vj-wCo75oAjVZvl2qiA","slUn4AINGy3QmDK62YGzoA","fried organic chinese cauliflower","food",37,4.5,4
"234","-k56cIU0ihUpzhuOzS_u5w","tz30FR-yQi-jNHPb7B-gBw","street noodle","food",22,3.5,2
"235","-kDKUwEtBiksn8XSzIrivg","ZCYCNWA98718SZ0A4bHD7A","ice","food",22,3.5,1
"236","-kJFE0BkPy4toecLV0IG9w","r_BrIgzYcwo1NAuG9dLbpg","fry egg","food",18,4.5,2
"237","-kS2S-e65gDgMpuev1yNow","3FlWR_osNPb8dcqLgHebHw","little turkey meatloaf mashed potato","food",84,3,5
"238","-kcCafN_1pmGQY7JNj-S1g","JPWg9acsCv_om9UFYGMJbA","potato","food",18,4,1
"239","-l-OQjhx3ttkxX9QzODCXQ","c6lzPktduqtKqRSnX_CUTg","house gyoza sweet filling salty broth","food",39,4.5,6
"240","-l30irXm5HgJNVdmmOaLZw","NYoSzQnJX2vBOT2278UcMA","lobster tofu","food",29,4,2
"241","-lG_XHt3v8FCUcU05Th94Q","BBhGZG0zDMAqIncSqMPfCA","soft crab crispy","food",55,4.5,3
"242","-lO_BAglgu_kqoVLk9QD8w","YXa0A7aXV9wWNR0qJVVSDg","cheese burger","food",18,4,2
"243","-lUfEvzc9GgOZ41VRziV7Q","_k-GxjmoJYelsGHA5NIPiQ","half rib sandwich pound mushroom swiss burger soup salad","food",116,3.5,9
"244","-lUycjibT7uJI93VIomt1g","O66Zy8Y13VBm72ZDhS4fIg","caramelized banana blueberry pancake fresh cream maple syrup","food",94,3.5,8
"245","-lz-xlF6tZnipxsexqZgmw","IMLrj2klosTFvPRLv56cng","bread basket butter","food",27,4,3
"246","-m5YPBv7eYekpmOwvJ_y4A","umXvdus9LbC6oxtLdXelFQ","caviar baked bread deliciou condiment","food",62,4.5,5
"247","-m84j5DFCSLFbQ8_-CbzcQ","7pf_AgsW5oOd51jPVYA0xg","acai bowl iced","food",28,4.5,3
"248","-mS_Zgp71OR15tiIarVwNQ","ikI3t6meCr4_DpHHZs6N2w","fried ball mushroom","food",44,3,3
"249","-mhHchMy4VI_1dJJMLjRnQ","SDdB_gFAWW23cNmtwT-dAA","complimentary chip salsa stuff spicy","food",61,3.5,5
"250","-mm74ypE8N5oP7KIQpNfAA","2mdF-c66TY3eSyTVI4GhQg","complimentary chocolate","food",37,4,2
"251","-mq5dTyh_iKEjYvcvRaXMA","E9HkUYYO_-5vKjvBwLuDIw","salad","food",12,4.5,1
"252","-mxlq8iJWovQuntM18-VaA","KrwGJBrSE3kN721yx-MzfQ","pork spicy garlic raman thick noodle","food",41,3.5,6
"253","-n1cAptIpJRQqyALzlGmVA","T7yKffTuhiIZclsgjfgowA","pizza stuffed ricottum prosciutto mushroom tomato sauce mozzarella","food",98,4,8
"254","-ndh6OUUGkSgIOwtYpl_uw","eI1ZHGOr2Pus842KrZD5ZQ","fried dough rice noodle roll","food",38,3.5,5
"255","-noQCSe5Ty24kJO6W6p7Bw","naPGOTVEpRZavvn9-sFg8A","blueberry lemon cake","food",20,4.5,3
"256","-nuQr0W1GmrO7RG7rNpdcA","LGZPjmhEg2QYeGZ2PKnpQw","chicken","food",12,3.5,1
"257","-nzhCvik8NCAti-Alx3Bbg","XMC8dNXGhenlAM9vCH31Kg","red cone lavender ice cream honey","food",73,4,6
"258","-oLlr_M868GyAjfyIUdhDA","01fuY2NNscttoTxOYbuZXw","double cheese chili mustard slaw","food",48,4,5
"259","-oUdXh43XFejD3B9LS-oZA","D4BWyStFZzA7k8hqDmnyFw","deliciou hot stone beef bulgogi","food",33,4,5
"260","-oZcVTH6g9rDEEqoT4dSkw","xZtKQ6AFLh9P7rfmjvVjhw","chili stew indian fried bread sugar","food",72,4,6
"261","-oaAlXhdCHxujeqfEcZ-fg","P0-zxLhfe9iOgidDG2_O8A","rice noodle","food",16,4,2
"262","-oaCOOkrz6eow8babDkRfg","-oUM2uISux96lMGeawHIOA","chocolate cake","food",19,3.5,2
"263","-obrvCqfxuuvgu9YuB3i1A","JTXqPkssRG-3rlrh_uMcYQ","chicken teriyaki","food",16,3.5,2
"264","-ou6IVBnGDiV9Bcao9K85g","lAR6Lj6-zBxQNqflZt0zTQ","pizza","food",22,3,1
"265","-oywMt2GMa_EU9jsbmOvnQ","xM37qm9Wbc-hOAS7-Xse7g","yuzu special","food",12,4.5,2
"266","-pQjhFYe3GwIO33IW22-MA","27_N5P9HZ86IviONPT_twg","pork chop bacon brown bread walnut sauce","food",73,4,7
"267","-pmHeaQBMM9nvs9xFOpmww","gqdqnFg2lYeSyS20q2ZK_Q","chocolate cake","food",14,4.5,2
"268","-qAExwki0pymXDup4sWDIw","BsFAotQQE1yRVVJEDADaJw","sticky rice pork mushroom dried scallop sauce","food",82,3.5,7
"269","-qYNP4QFYdQH486S9w5Elw","bpRo8L8dkhgbJhdIKa9mwA","bone rib","food",15,4,2
"270","-qle3TUA5hnN6ck4EDx60g","MVHGmZEwtKrXH11ySGweEw","bread pudding caramel pecan vanilla bean ice cream","food",121,4,8
"271","-rD59UDWTreWGJ4PrLaEjg","J76qDaF8iPl-8y2tYFhXbw","shredded chicken jalapeno served side","food",87,3.5,5
"272","-s6GgZoCmLtsPQY3Bf2nrA","hP2DOm7E2H4P7MOS7XN_SQ","bread pudding sauce","food",31,3.5,3
"273","-sO2cdLC8OZTwjGXT-e_5A","cjoDufPFhYZtlvuTG4Ewig","spicy teriyaki chicken","food",22,3.5,3
"274","-sOF1tiRZDPJayC7K_ucdA","H0xkoPI-WwbjY7r-Zt-arw","blue lemon garlic chicken wing super","food",135,3,6
"275","-sgaQUgsV_D_UMVkrPIt4g","rv9T1qGHbh9eXqFpKEPy_A","mongolian beef","food",33,3.5,2
"276","-sjF6gKxLXorlvmc0QdD8g","E-wETrdq1uImd6lX6x8Qxw","thick rice noodle","food",19,3.5,3
"277","-t4fg0zc0p6SGXM_iBU7cw","MAuSh7NKoT__CQ4BumoayA","shrimp taco","food",54,3.5,2
"278","-tBgr4xx61arfgR1IFggTg","6eWtqUKQ73s3xwbT-aYzig","sriracha chicken pastum","food",22,3,3
"279","-tKzK9pUZUaXtKP0DuZeXg","ODlST50VSMzUMd0kmDpQgw","apple gorgonzola salad","food",22,3.5,3
"280","-tTj7qAW9QIGFDZGq-dMkg","hihud--QRriCYZw1zZvW4g","brisket shrimp","food",36,4.5,2
"281","-t_SQJW_8VfIlRr9C59TUA","2um9bzTSvD3f2tkdBoA38g","pork hash stuffed pepper brunch","food",38,4,5
"282","-tcF8B8TN_JYtch9HBj4JQ","Jur1iiejUFw_YCkfDfy1gQ","orchid garden steamed sweet custard bun","food",48,3.5,6
"283","-tdl36KTI8IUyEnVb30j-g","hHgSUnDB9yIrxUEMSmsdoQ","lobster bisque","food",15,4,2
"284","-tgrZ1a-HkgnYr36dZa7GA","33Tr0eRki1Yamzleu4GMdw","french chocolate dipped coconut macaroon","food",67,4.5,5
"285","-tw0n8iqrBv82wuJnilpPA","KYPgJdH0KwBIxCcoz_K08Q","bread salad","food",18,4,2
"286","-tzbH4d3h0cqYQtQtJ5fnQ","0ED9PlLogo_HYWuoSRaTpw","beef","food",15,3.5,1
"287","-uC6xISjQryHnTRTOmLLcw","rtlsfmdufArhk-47sWIf2w","lobster risotto","food",15,4.5,2
"288","-uEBqgpj1W-4-6b8sYZGLA","qy4WKXTBkqD4zX0rohYF8Q","coconut tea deliciou matcha salty","food",63,4,5
"289","-uESfkSgGLVtmKzBAqZCDQ","87I8ba2FKYKeXyAhiC6cLg","tuna salad poke","food",15,3.5,3
"290","-uFFtHIKomc-v5HKmZ8Abg","wfCNNMkeJcpWr9jj1hcdAA","seafood cream sauce","food",39,3,3
"291","-uM6va6_O2rzNnSxv5EdLA","e3PBfbtXUjMziX6XGsOMoA","salmon rice roll","food",43,4.5,3
"292","-uSFgOFgkrJSI67pRbURHA","okav_oMBLcbn7vsHOJLQGA","roll","food",15,4.5,1
"293","-uZ9Y_cKQEwLQQkr-JvqEg","6xgcHeLad-VaoTIQewK84A","sea scallop lobster potato rib","food",73,4,5
"294","-ukkEWxFnK83NwSMmI7CSQ","1aEk5vowhhTa-C3EqxdEFw","crispy chicken spicy deliciou","food",53,4,4
"295","-uvIxb-lFZcsPKVs0-T1hw","TeHB4-F_5Mwg1VE2Uzu0Ag","fresh bread mozzarella garlic","food",36,3.5,4
"296","-v4GMRN8Vf--3VMv92cweg","hDy-uY7Vy_TZdGBzw59lhA","spicy scallop roll","food",18,4,3
"297","-vM96XjyiVSt6LCPS1sFgQ","C8_zdU7zGLUK3uC4e5AepQ","spicy shrimp tempura salmon cream sauce tonkatsu","food",81,4,7
"298","-vPPERk_1f-50Xs0jVk74Q","aGMU3qMFOQzG0DT2akMfng","vegan poke bowl house","food",57,3.5,4
"299","-vQY4fH3pyB3zN0XbhZ1Yw","2O_b-IAAW7SoPt__RX1Kww","chicken","food",14,3,1
"300","-vQZtD_knOYvAZYto_GWaA","9c3LlXubVkbMwIrS8dIp0Q","chili chicken sandwich","food",22,3.5,3
"301","-vg7ewXLjNYigWsFwNTtcg","aKEEQqL1UFMieilnylI1gw","sweet deliciou","food",33,3.5,2
"302","0-VQNUoxWrM92su46KUOHQ","AaKiOmXVX07mFYX-1ZWNqw","banana nutella crepe strawberry","food",43,3,4
"303","0-eUmjM_IztbobWa8krfCQ","fbLYRHIZAt3q839whhaBUg","big chicken salad served extra dressing","food",132,3.5,6
"304","0-rBFAYMTvYMiE-YJw0eXg","XZ7eQLjyGXf6y69UT4SGhg","ham egg","food",20,4.5,2
"305","0-wXWNRrNUw0kCVaWwrFJQ","ZqTXN4qh0Ta1Lp8Z3v-dKg","meat vegetable skewer spicy sauce","food",41,3,5
"306","002gqWfVal1D2DT6oA-bVQ","qnZzSC4TKen19Gz9nyKCvw","ribeye grilled spice sauce","food",92,3,4
"307","007FeerwcQQRx7ck_xA0QA","nsNONDHbV7Vudqh21uicqw","turf lobster filet mignon deliciou table","food",100,3.5,6
"308","007iKSSCd3hwRwAcE2MIcA","mspZuHQ8rVXpyVMqQIKw_A","special seafood pastum","food",33,3.5,3
"309","00_lq0d8EQOPkRsKpE7g9g","C6uYx1g7TxmuzjfNtxK86w","californium style burger italian beef combo","food",62,4,6
"310","00tYEJE1dp7-wyNZ7vG9Pw","CfxVkwEJk1NAqgqMSesLzA","torched salmon sushi","food",28,3.5,3
"311","012RXHbE95eWfazSLd014g","EzC51yOetmrju2DPP72iRA","chicken rice","food",29,3.5,2
"312","01BKoQTS4kqxBzkPnvpDvg","9_OPjioLbD9Q_zAeHfv6kw","lobster ball","food",13,3.5,2
"313","01TytvtUolCZ3mb3Lnhnrw","o60ONA3T9gzCX6_8LjWB8w","grilled chicken taco","food",21,4.5,3
"314","01nnVe301f23k7TSYedjsg","S-egzF2c7bRpCUNbZqV8dg","turkey burger","food",13,4,2
"315","01zuR0UYMU4mVLzzekq3KQ","J5JzAUd2wzyArZ-qHT0A4A","grilled octopus","food",15,3.5,2
"316","022VB-SyUQP_QFBZRp_gnw","ovnqQaQ8BsPgDoJ4nlYBUw","gluten free cooky raspberry chocolate ice cream","food",69,4,7
"317","02QX3fdk019K4QTHttlo_Q","w6zW6gIyg1sI5V6Wag_SYg","steak salmon bento","food",20,4.5,3
"318","03E7KsKSTLr_SQ7Yty0XMg","s1av6TDj7npTFBH8HEz-Rw","beer cheese nacho","food",28,3,3
"319","03hOVUzhYXqsQU_TALNFwQ","3Qe4M3JNs7yIRXP13g-NYA","special rib cheese ball","food",76,4,4
"320","03l5TnJLC-MRFiMbcxBUqQ","bcTeQtSdHW5pyLjXz05QEg","cake","food",17,3.5,1
"321","03wKebnYFG00WNZl70nVEw","ebL8hN0iieaa3rClnDfLlw","portion pad thai chicken","food",54,3.5,4
"322","040VssZlSrjkQIRoWl6okw","d4qwVw4PcN-_2mK2o1Ro1g","chicken burrito mild sauce hot deliciou","food",94,3.5,6
"323","04Rf1P9xqr9AqXgn6EC_BQ","qqs7LP4TXAoOrSlaKRfz3A","chicken curry","food",13,4.5,2
"324","04SmHE-GRRcwfZq63omAzQ","_4qndNOqaB-dDIPCI2MkCg","thai fried rice chicken","food",25,4,4
"325","04ZVG5M2C2bBuzomywOeoA","npWIa3dIPEV1MTaZNq6AUA","pork chop sweet potato fry","food",33,4,5
"326","053JQh7XdJNCFTCMUHWgDQ","XCUXCTHvY8QVR4xU0DF__w","noodle minced pork peking sauce","food",55,3.5,5
"327","05A8Dlpj5EjIzwFCE9Ks1Q","uBdYMY6a6A7FyxzTSwOiDg","short rib benedict","food",41,4,3
"328","05Rme0D-DGeRTvV-1X0s8Q","yU3p0tEBtGuZLTcsBHw9uQ","egg pulled pork mushroom shot mango smoothie fresh fruit","food",92,4.5,9
"329","05c6Xl_OrK51YQAGXNsvZA","1ZZsWrZQAyWVxTxadE0N5w","chicken fried rib","food",38,3.5,3
"330","06C1SYI1_3zvCOBDUleS6A","HPLB1Tr8ZB5UkD-2umKPdA","duck pork belly bun","food",30,4,4
"331","06DBD23MWasF1Wt8ATUewg","Jt28TYWanzKrJYYr0Tf1MQ","chicken taquito","food",16,3.5,2
"332","06H0FylB0RgUOX_JUPxKpg","LiXiOz911tWdsul8QnFdTw","fresh spicy","food",30,4.5,2
"333","06W8PdGrVvsQmC4N4pZjCA","GWnhc3MO4XjsKIpyExV--Q","rainbow roll","food",18,4,2
"334","06YGBhPjn0A5niMZYNGWDw","gOOfBSBZlffCkQ7dr7cpdw","sunny egg hash crispy porchettum onion hot sauce","food",92,4.5,8
"335","06_fuW7ltSQjyPEqSoIxQw","cUpdeZJawIwOl6G21z7CzA","meat sandwich","food",52,3.5,2
"336","06kDpuO3zy1eAK3OBZTonA","yp2nRId4v-bDtrYl5A3F-g","pineapple fried rice","food",20,4.5,3
"337","06u4cnk5ws83FmV218HE9A","JMiaNitMzMbJm6Kh0RbT5A","food cake","food",17,4,2
"338","072x0zbqNBDYubOAlqH64Q","XZbuPXdyA0ZtTu3AzqtQhg","mango spice crusted tuna steak steamed halibut chile carrot","food",74,4,9
"339","077_zs_ZuopFvOrg8TTWjw","GI-CAiZ_Gg3h21PwrANB4Q","cream warm butter cake","food",48,4.5,4
"340","077p2c-KSGh_dXMmCjVOkw","5Lcit9Zt6TF9bmKoFMhF0g","beef noodle soup vietnamese flavor","food",85,4,5
"341","07A5uSwHuVzZo_2gGKfHHg","J4CATH00YZrq8Bne2S4_cw","beef sashimi pork belly appetizer yummy","food",50,4,6
"342","07D2tFemfdudLDq8yJ3GEg","sZIVzaaEBp_HiYutZ2lWag","purple potato red chocolate chip monster cookie","food",84,4.5,7
"343","07r8ORRUEbDyQcYjhf8EeQ","WNQbi94089WL3UcOj5OQ8w","vanilla plu chocolate almond","food",60,4.5,4
"344","07sGxuE4GWZWaWYLOqxkTQ","LgbPSXm9h31Da-qJOF12ZQ","garlic parmesan fry","food",21,4,3
"345","07tJm8AYmOntV3vcXBRKyA","ZAuAwz1ijuydn5yL3q3rzA","bread","food",10,4.5,1
"346","07xmebrFmpWBQ2TYZowjxg","aXRrMXXoAN7lawHICgmsxw","fry sauce","food",20,4.5,2
"347","080HSPBmwqt7bkMKJT294g","nYzCr8fcJ2ci4aiB1-hB6w","tasty sandwich","food",35,4,2
"348","089VKFNMjwk7a9km0Hd8gg","z8H4Mdzl4jS9pYswj6Jf9w","spiced apple tart almond ginger gelato caramelized white chocolate","food",87,3.5,9
"349","08FJb6ISkzzK2Dud1GSrAw","SeNOJ2zYHziptxLuiRINLg","shrimp stuffed","food",40,4,2
"350","08NgPhixDnpcz6RkcdbpxQ","LWgaRojEN8a-V6yxORo7yQ","bowl","food",16,4.5,1
"351","08WkK8WgT28D2UEshhObvA","CRVtzesMuwHK-phmS_ojaA","greek salad","food",15,4,2
"352","08WmgMn4gSBGR-t7A20MOQ","U0UnBjz9DugW2qRZputKBg","cake","food",11,4,1
"353","08YEHYMsHYpTQN1-nl982A","0ctFHE8o7A0_oDnaW7WrsA","house burger","food",18,4,2
"354","08eJSFvTCSBDiOPigFdinQ","6Vyp-9i1jzwK_bvisuPJpQ","chowder fry lobster roll","food",30,3.5,4
"355","08kt8W8uISDLoA4IiGnajA","8aykSzSqGPYUpMQbO2DPdA","chef special","food",14,3.5,2
"356","08nBi6jColn3JZannsS4rQ","52yWGkwnrQXIjvuMjYxsiA","bbq chicken sandwich","food",20,5,3
"357","094jWUHY5ZnNnYh6fiO_1g","BjH8Xepc10i6OhCDQdX6og","grilled egg","food",34,3.5,2
"358","09IBYP8kA8h-iBcCyldMuA","uWECX6-Uq9n8v5ipk9R29A","shrimp orlean french bread sandwich little","food",127,4,6
"359","09WxHQPfxJn3ruMxXOX4WQ","SJbXs2aVMhFawgjCcbH8aQ","fetum berry salad","food",16,4.5,3
"360","09_zJi9JE--k2E1BM6rhWA","ipFobdM6X_4SNMA9ZBfdAQ","mediterranean chicken shawarma","food",30,4,3
"361","09aBgythRd3hTKrNo9zcdQ","6nbPXEjmBnDtsgM_YNwGjw","moco katsu chicken","food",31,4.5,3
"362","09vgc4VZdacHEgJRGgbSzw","EwGXv_d6zAgkVPuXRI2A8A","chorizo hash egg","food",45,3.5,3
"363","0AMZU_BeTH-p_JOqPsD_Vg","iAxsnFs3qq0Qx1EJ1S9SoQ","curry fry","food",11,4,2
"364","0Af3DgtnxKy1PAgVDqD0zQ","iuya9nmV6ievrTNSOdEywg","chicken waffle","food",16,3.5,2
"365","0AuP1rwvqbblOAWrmZnUIQ","8jHLEXfoy3Q9TdvJYvtWvg","salad","food",5,3,1
"366","0B8DPtR9ovt9MwjxAHEvAQ","wpQsmMvdhefqIlxvRt_Jbg","torched salmon sushi","food",20,3,3
"367","0BEN2-UFrvbyy26GIOyhlA","glkEaoxbewiSMBiXs945JA","edge margheritum pizza","food",24,3.5,3
"368","0BNS6TsQSgs1Tww6hdn3sA","4oC1z2SDrpraoZzRIQ-WsA","breakfast","food",39,2,1
"369","0BlMTHo_pTRi6vSXCzyKzQ","VLDFjeqpUgWhnVuB_8GuEg","organic kale salad","food",25,4,3
"370","0C79qlLp_ALaXk9s6Ax3JA","-wCtRhzWJ40Z4F8mmg7kWg","corn risotto scallop fresh cooked","food",106,4,5
"371","0C8hlnLk4GWKF8CwVMxh2Q","JPfi__QJAaRzmfh5aOyFEw","beef pancake steamed dumpling","food",46,4.5,4
"372","0Cd4-bMud-B21XK0ml91vA","nUpz0YiBsOK7ff9k3vUJ3A","cake italian","food",37,4,2
"373","0CkPVxBXWQ1ABmwd0WR0MQ","VasgFCcYS8JUIdqb5KsPAQ","crunchy shrimp roll tempura","food",46,4,4
"374","0CvI1MesCLBMhen37piaPg","kRgAf6j2y1eR0wOFdzFAuw","fry","food",13,4.5,1
"375","0DLWzbR2aImVT3kCEFgTgA","ARH8diyhBtiSgRR4_7oxmg","egg benedict","food",14,3.5,2
"376","0DQuBeegjTWkISm3OTM4ww","w12x7UBSSRsdbp3ZqguG3Q","filet mignon fresh asparagu bean pancettum pepper nut","food",136,4,8
"377","0DR6yDlwXi-tbIKWXNCCtQ","vkohM83m5OdndWrKDjoxJg","bubble waffle matcha peanut flavour black sesame ice cream","food",70,3.5,9
"378","0DyegxWN0pdIaBjEV6wmZQ","CVKOPzBVOj3_apFUmZ9ZWw","shrimp chip fish curry mango sauce","food",79,4,6
"379","0E-28i7aAbf_xntFy3zcXQ","7sb2FYLS2sejZKxRYF9mtg","bulgogi nacho sweet order","food",56,4.5,4
"380","0EByGFfvd1DKQffWdiuRqg","anrLWKAKm3hFLcJpbhEDUg","big brunch burger","food",17,2.5,3
"381","0EzOkbTrWvaJFAH8IiwQEw","7sb2FYLS2sejZKxRYF9mtg","garlic tuna cajun super white","food",41,4.5,5
"382","0FF2d_IeO1Vt9JDWIaws7Q","uBdYMY6a6A7FyxzTSwOiDg","fresh biscuit strawberry puree","food",54,4,4
"383","0FJ8dZnWCMRGNdsgPJTQgg","d_cNeXjuRXceZuL6hQKmBg","chicken shrimp beef","food",34,3.5,3
"384","0FLCt2E1Mq28xcZ89hA35g","G4hjhtA_wQ-tSOGpgGlDjw","spicy octopus taco turf","food",50,5,4
"385","0FZXe8_lEeFKvcSEMhIJyw","xhu6bWnhm5dNBw6heW9-dg","roll","food",17,4.5,1
"386","0FxJ03OpULDHkf3QYcLGhA","XH2FCZmsisDc8-oPw_ygHg","banana chocolate hazlenut crepe breakfast","food",41,3,5
"387","0G1nItOZwbh9dtrBElqw7Q","3sOS8wKatd_Uoa9VEJHhrw","burrito breakfast sunday","food",81,4.5,3
"388","0G77FAfz4c_dFA3KIULTGA","vHz2RLtfUMVRPFmd7VBEHA","lobster risotto flavorful cocktail","food",62,4.5,4
"389","0G7fW8j8MM4fchUuHdjsng","3xykzfVY2PbdjKCRDLdzTQ","salmon bento box","food",16,4,3
"390","0GOIszUTeT68El8L5MTYlw","sxNMGQwUuaDsviR4BtuX0g","super sweet ice cream base ordered nut butter","food",90,4,8
"391","0GSeQtVDEVvCPa5obzy-Mg","l_GV0hgEoTUf70uJVT0_hg","small potato salad","food",24,4,3
"392","0GXM4vjxOhgtKHG3l4zGjg","qQsrcouREdFUk4adim1uEA","cheese topped fetum olive oil baked fresh homemade dough","food",123,4.5,9
"393","0Gf8M3I4b-Z34kwnlqdWPw","_4qndNOqaB-dDIPCI2MkCg","roll sweet chili sauce","food",35,4,4
"394","0H2ib2HkuqgVfN7VxVd3Og","77h11eWv6HKJAgojLx8G4w","bacon avocado sandwich","food",33,4,3
"395","0H7afo41pR6uPGldeOj6pA","wxL9wgxLeuMMfI6SAXIzJw","egg crab cake classic breakfast","food",66,4,5
"396","0HIB_v3p_5YOWKQpppUEng","IWN2heYitkg-D4UdqfxcMA","chicken waffle","food",17,4,2
"397","0HKTF6ghED2FJepPQehrnw","irwDkp2eMP2x-4MfunRt8g","mixed salad","food",17,3,2
"398","0HRzZ56b_wZJfmYxqhGAMA","7fxebHYUwIF6CakxSr70iQ","spaghetti spicy clam shrimp lobster crab calamari","food",96,3.5,7
"399","0HV3cvwUqsSu6gSufvRLWQ","SeNOJ2zYHziptxLuiRINLg","treat chocolate","food",38,4,2
"400","0HZ_Y3Qlb-Zedtt28Fio0A","FYa3GUro-ezTM9zvKiocFw","plate rice","food",22,4.5,2
"401","0HddZO4Rlg3kUPrztYt6HQ","B41kSVjdFOwOrZTuJaTF7g","mixed beef hot sauce plu","food",83,3,5
"402","0IIF-xya_yv27lWShontRA","i-NdezhBkAP2zoZGwwariw","sushi pizza","food",11,3.5,2
"403","0IK1NnAEmGOj4_1oyDyH7A","5P73h8f_5q-00YIIkUX4WA","scallop shrimp","food",22,3.5,2
"404","0INOMNEsdhywFF81XjSI5w","e41TP5cXZqSrz50xCBJqZw","taco pick","food",22,4,2
"405","0ISko3tRyqt_tlNpKeThoQ","vl2IZrNJEA8npSjqXbdwxw","scrambled egg sausage cheese onion","food",83,4,5
"406","0IXVQKdEHsYEHH_aMQ-84g","ELxoOY2F-1jSb8mqyN7Zbg","chicken salad fresh dressing","food",68,4,4
"407","0IXlmH5Uz0Y3OdNJZCktEQ","8nDEOGVVvReXFJ2zjPh4Pw","strawberry pancake","food",31,2.5,2
"408","0IlfR8Hu_HOmhiCkMyHQXg","zxSfGIhK3hH3vVz_pS5eaA","infamou chicken wheat spicy pickle masala chai","food",114,3,7
"409","0Ix0F8zly6KxbzGkvnxzbA","BsRtmIZyxDLsZ7227FYvOQ","szechuan chicken dumpling","food",25,4,3
"410","0J2IjeY5ThZLvwv3_xGuBQ","H8umkLwMkM0vP5B8oPiozQ","chicken pesto sandwich homemade chip","food",43,3,5
"411","0J7kcKgvW-Kkx0PTbcP2_w","6tSvz_21BMo3a4GaItwa0g","special","food",17,4,1
"412","0JAUNPsMfe-M0IoOpZqTGA","p9v9Sl2g_ibaajWvO0NjkQ","sandwich fry","food",23,3.5,2
"413","0JAexl7WpdB7nQ3gJPrTvQ","U9iNEzBVCsPLrzoJOwa32Q","adobo chicken burrito","food",21,3,3
"414","0JD9IDDUMFJBJ8aYK80GCQ","F_oPMHJrH42R67xp5eKtQA","soft tofu beef kimchi stew plu dish","food",49,4,7
"415","0JegGXpdudKEvGd_bRz9_w","NIfmK27zNuQbawNwEvpRtg","strawberry","food",12,4,1
"416","0JepheI5IaZhO2pvf54DUA","QXV3L_QFGj8r6nWX2kS2hA","chicken tortilla soup","food",21,4.5,3
"417","0K08vS7Gt25kHPeuH5thMA","l2kzkT3iw10kIq2nIWRbgQ","turkey burger","food",13,3.5,2
"418","0KbcAtUhIpvY2QuI_9ID2w","6n_MDeYxU1ihB38be9TkVA","bento box salmon teriyaki","food",54,4,4
"419","0KbrUUFbJZLP2uT3d9FXbA","WOj8nPos3R9IIf0Pyttd8g","egg benedict fried tomato sausage","food",75,4,5
