photo_id,tienda_id,caption,label,length,stars,len_word
0OmZgmSCP9LMuukHc5bbZw,,infamou egg,food,21.0,4.0,2.0
0onnr7RDic3Ad_dzWROM1Q,,pork belly bao,food,42.0,4.5,3.0
0oNTr38Fq-uptDdFHJJ2Kw,,albacore tuna tartare,food,51.0,3.0,3.0
0oqpp_MFILYZg4LhU0TovA,,cod sandwich chicken wing fry plu,food,67.0,4.0,6.0
0OrzSW4eOXKgpYkRvJXMvw,,red sauce cheese,food,28.0,4.0,3.0
0oU0e-6_QVJXlYVoc_-uvA,,croissant breakfast sandwich side fresh fruit,food,56.0,4.0,6.0
0oU0e-6_QVJXlYVoc_-uvA,,croissant breakfast sandwich side fresh fruit,food,56.0,4.0,6.0
0owCSHR6ccsXwD-Hm7CASQ,,strawberry graham cracker banana,food,42.0,4.0,4.0
0OWIPQJZyptnvsDqKMIw-w,,corn beef hash,food,14.0,4.5,3.0
0oyBcpRzC5fa4ljD1guoqg,,piece sashimi roll chirashi,food,58.0,3.5,4.0
_0oYWkKLaO3jbDShN9FJCw,,cheese steak,food,12.0,3.0,2.0
_0oYWkKLaO3jbDShN9FJCw,,cheese steak,food,12.0,3.0,2.0
0p5LgwMNE4bwlLkhNycAMA,,roll,food,32.0,3.5,1.0
0p5Onq85OW3SYcqi6MBTvg,,sizzling shrimp scampi,food,22.0,4.5,3.0
0PbWWNSNEyjv6MsRNNuTHw,,salad,food,12.0,4.5,1.0
0PfHUnTTavpXVXtk_0V62A,,pastor salad,food,15.0,3.5,2.0
0PHFZZ0fRTWa8geUtF7haQ,,pizza,food,21.0,4.0,1.0
0pmBJo7qpLilpXi_fSJJDg,,egg stuff breakfast potato thick chip,food,105.0,4.0,6.0
0pmBJo7qpLilpXi_fSJJDg,,egg stuff breakfast potato thick chip,food,105.0,4.0,6.0
0pmBJo7qpLilpXi_fSJJDg,,egg stuff breakfast potato thick chip,food,105.0,4.0,6.0
0PntExvEO3tt-gnHedwQug,,braised pork bone rice noodle,food,29.0,4.0,5.0
0PntExvEO3tt-gnHedwQug,,braised pork bone rice noodle,food,29.0,4.0,5.0
0PpAlEcHWnOMdVH43c_wAg,,fat cake,food,19.0,4.0,2.0
0psRgSdcXVECJ7AeMV-PQQ,,steamed shrimp dumpling,food,34.0,3.0,3.0
0pXAWgWZb4ki4wE2Ca46qQ,,beef,food,11.0,3.5,1.0
0Q1u2QyAWLcUvleql3OuYQ,,chili cheese dog,food,16.0,4.5,3.0
0qawdbNSThyPQ3XUxxieBQ,,egg benedict,food,13.0,4.0,2.0
0QCfYNLIflTTWMt_a2w-8g,,beef pad thai,food,13.0,3.5,3.0
0qCRWdAoKZrcmGy0dytO7A,,crab leg shrimp,food,26.0,3.0,3.0
0qCRWdAoKZrcmGy0dytO7A,,crab leg shrimp,food,26.0,3.0,3.0
0QecysxTqTUG3KgOEi4cYA,,veggie pizza pesto,food,23.0,3.0,3.0
0QeVgAq5uLmaE9xIZSt_6g,,fresh deliciou sweet tomato salad appetizer lunch portion,food,99.0,4.0,8.0
0QeVgAq5uLmaE9xIZSt_6g,,fresh deliciou sweet tomato salad appetizer lunch portion,food,99.0,4.0,8.0
0QeVgAq5uLmaE9xIZSt_6g,,fresh deliciou sweet tomato salad appetizer lunch portion,food,99.0,4.0,8.0
0QIRX3AJ0iRY6alYvkFeWA,,breakfast,food,13.0,3.5,1.0
0qkD-4h_9Y9HcPkC3tcLMw,,kale salad chicken,food,29.0,4.5,3.0
0Ql2R3DoqKvADMGJUM5hYw,,beef shawarma sandwich,food,22.0,5.0,3.0
0Ql2R3DoqKvADMGJUM5hYw,,beef shawarma sandwich,food,22.0,5.0,3.0
0qQjizGZ8wZZ4NlP-gygWA,,braised short rib gnocchi served cabbage salad tomato honey,food,101.0,4.5,9.0
0qQjizGZ8wZZ4NlP-gygWA,,braised short rib gnocchi served cabbage salad tomato honey,food,101.0,4.5,9.0
0qQjizGZ8wZZ4NlP-gygWA,,braised short rib gnocchi served cabbage salad tomato honey,food,101.0,4.5,9.0
0qwZxoBmd1trbwPhlwrDEg,,fruit cheese fantasium,food,23.0,4.0,3.0
0Qx2TmAYZhVqZFxEKipdWw,,home roll cake,food,20.0,4.0,3.0
0Qx2TmAYZhVqZFxEKipdWw,,home roll cake,food,20.0,4.0,3.0
0r71aq9qZqa8c3qDYsDh2w,,banana cream pie pancake,food,25.0,4.5,4.0
0r71aq9qZqa8c3qDYsDh2w,,banana cream pie pancake,food,25.0,4.5,4.0
0-rBFAYMTvYMiE-YJw0eXg,,ham egg,food,20.0,4.5,2.0
_0rgcSWqyJL2xxmsqENMBg,,order portion sushi piece instead,food,137.0,4.0,5.0
0rhjPFmcf6B0MVvRzwjpjQ,,greek salad,food,11.0,4.5,2.0
0RJdkRzDt3CRmGRF_EmB6g,,fish,food,65.0,3.5,1.0
0rMcYh_Hvxe4SsP6XB5W6w,,style italian beef sausage sandwich sliced roll,food,125.0,4.5,7.0
0rMcYh_Hvxe4SsP6XB5W6w,,style italian beef sausage sandwich sliced roll,food,125.0,4.5,7.0
0rMcYh_Hvxe4SsP6XB5W6w,,style italian beef sausage sandwich sliced roll,food,125.0,4.5,7.0
0rMcYh_Hvxe4SsP6XB5W6w,,style italian beef sausage sandwich sliced roll,food,125.0,4.5,7.0
0RnICiqj41c6diriBvUoXA,,lunch combo spicy pork,food,28.0,3.5,4.0
0Ruvuz_ELDp9HyvJrDWOhw,,fish taco,food,10.0,3.0,2.0
0Ruvuz_ELDp9HyvJrDWOhw,,fish taco,food,10.0,3.0,2.0
0rYcTM7UjNgLjp0nXrEhPg,,salad,food,14.0,4.5,1.0
0rZ7k5ywRXY7LOdefETahQ,,pork toro korean kalbi,food,30.0,4.5,4.0
0saRBTZR-E616i-QhJCO1g,,friend brunch carrot cake pancake,food,74.0,4.0,5.0
0sB45jp-VQBemBdStOEWMw,,lemon coconut cream pie,food,23.0,3.0,4.0
0sB45jp-VQBemBdStOEWMw,,lemon coconut cream pie,food,23.0,3.0,4.0
0SBRLHQtNJl1xzMdBwlgSQ,,chicken shrimp vegetable,food,35.0,2.5,3.0
0SbVb5cKfZbqYWE8js9Ylg,,buttermilk crispy chicken sandwich extra meal,food,62.0,1.5,6.0
0sbwI5yW-4sUQo_hzlW5yg,,strawberry vanilla crepe breakfast,food,36.0,2.0,4.0
0sbwI5yW-4sUQo_hzlW5yg,,strawberry vanilla crepe breakfast,food,36.0,2.0,4.0
0ScT8KLx7IDTD87ZsODuyA,,tasty lemon salmon tiger roll,food,32.0,4.5,5.0
0ScT8KLx7IDTD87ZsODuyA,,tasty lemon salmon tiger roll,food,32.0,4.5,5.0
-0sdV0MTbJ_zGcvyubtFZA,,doughnut french toast,food,21.0,4.5,3.0
0SgEQqUD4h6U_NUWioKItQ,,californium roll,food,17.0,4.0,2.0
0SGIE9y6KHd8iWBrH3KeVQ,,steamed fish,,,,2.0
0sgKJefL0qgePYO27QtoOQ,,roasted turkey apple cheddar,food,31.0,3.0,4.0
0ShmZE91pNO1NKM9NT59aQ,,rainbow roll,food,12.0,4.0,2.0
0sm_tb2NKdF0vBM1FQDLjQ,,tortilla egg crispy bone marrow,food,67.0,4.0,5.0
0soP3-iXdEpQwGy3upsxyw,,shrimp vegetable,food,40.0,4.0,2.0
0SOvSufcPkIGsizDUXOKNA,,breakfast sandwich bacon fried steak,food,70.0,4.0,5.0
0SOvSufcPkIGsizDUXOKNA,,breakfast sandwich bacon fried steak,food,70.0,4.0,5.0
0SOvSufcPkIGsizDUXOKNA,,breakfast sandwich bacon fried steak,food,70.0,4.0,5.0
0SOvSufcPkIGsizDUXOKNA,,breakfast sandwich bacon fried steak,food,70.0,4.0,5.0
0sWYbGjv8t6nZdlymyefkg,,cupcake cake,food,12.0,4.0,2.0
0SyVDu4E4hLZvRgZAPXdcg,,risotto crab meat scallop seasoning dish,food,121.0,3.5,6.0
0SyVDu4E4hLZvRgZAPXdcg,,risotto crab meat scallop seasoning dish,food,121.0,3.5,6.0
0t0lu7cKEuXO7HXOx5VNww,,chocolate cake fried oreo vanilla ice cream topped sauce,food,98.0,4.0,9.0
0t0lu7cKEuXO7HXOx5VNww,,chocolate cake fried oreo vanilla ice cream topped sauce,food,98.0,4.0,9.0
0t0lu7cKEuXO7HXOx5VNww,,chocolate cake fried oreo vanilla ice cream topped sauce,food,98.0,4.0,9.0
0T3bz6to0Ev7BWToGQO-gA,,black sesame ice cream bubble waffle,food,41.0,3.0,6.0
0T3bz6to0Ev7BWToGQO-gA,,black sesame ice cream bubble waffle,food,41.0,3.0,6.0
0TbHvOFsWhTY3YgPtXlO8w,,biscuit gravy red potato hash,food,55.0,4.0,5.0
0Tc-5uhddXN7R_Ty6BG6Aw,,mix taco,food,26.0,4.0,2.0
0tcpfaP4swhutOpgUCrGEA,,dessert,food,17.0,4.0,1.0
0tD0WV-wkCaq7Vv02QszEg,,pork tenderloin sandwich,food,32.0,3.5,3.0
0tD0WV-wkCaq7Vv02QszEg,,pork tenderloin sandwich,food,32.0,3.5,3.0
0tDFd63xmxQnfRXxLU--og,,butter cake cookie,food,24.0,4.0,3.0
0TDTLQ3fxNjd-BVkFsQHVw,,rib,food,27.0,4.0,1.0
0TGf4locbS-G2voMDNmfcw,,deliciou,food,15.0,4.5,1.0
0TgfolQod_UMUprPCkxu1w,,endoedible thanksgiving craftkitchen pumpkin cheesecake cream cheese frosting,food,102.0,4.0,8.0
0TgfolQod_UMUprPCkxu1w,,endoedible thanksgiving craftkitchen pumpkin cheesecake cream cheese frosting,food,102.0,4.0,8.0
0TH9qNjzrXaacwFQW6k4oQ,,ice cream,food,18.0,4.0,2.0
0THq5lqTiOt2cbckodZHwg,,sushi roll platter,food,18.0,4.0,3.0
0THq5lqTiOt2cbckodZHwg,,sushi roll platter,food,18.0,4.0,3.0
0TKnDJyTqztyAojeqjYlfQ,,seared tuna,food,20.0,4.0,2.0
0Tnab5KMTQF469xiXbmtjQ,,quarter pounder cheese extra meal,food,55.0,1.5,5.0
0TSKY4KNFIHU8WYEWMFTsA,,chicken tortilla soup,food,21.0,4.5,3.0
0ttL9E7jNYkryn0B_FAR2Q,,shrimp,food,14.0,3.0,1.0
0ttpx94BbqcZ9_B343BNfA,,corned beef hash,food,16.0,4.0,3.0
0TukVRcNkwBYjaoRqjU8BA,,popcorn chicken rice,food,25.0,3.5,3.0
0TUuCbvyOaDi5iiMkxhLhA,,short rib,food,9.0,4.5,2.0
0tWKKnoaLc8NozcVURExDA,,roast chopped pork,food,18.0,3.5,3.0
0TYM7xi5hQNewV2tm-FXHQ,,chicken bacon ranch wrap caribbean bowl,food,94.0,2.0,6.0
-0TySmw68pq5rihuwRyv2A,,drunken fish taco,food,18.0,3.5,3.0
-0TySmw68pq5rihuwRyv2A,,drunken fish taco,food,18.0,3.5,3.0
0u7Bgqp2SHDD46gBHmg_AA,,burger,food,6.0,3.5,1.0
__0U7ldqMZdSJ50FYLMP9w,,vegetable roll egg sweet sour dipping sauce,food,72.0,3.5,7.0
__0U7ldqMZdSJ50FYLMP9w,,vegetable roll egg sweet sour dipping sauce,food,72.0,3.5,7.0
0uAr2_BZJhBpnnZZ8X1RnQ,,roast turkey fried tomato cheddar baked croissant,food,84.0,4.0,7.0
0UAuMya7w9y1woRFBm5JMg,,brussel bean mashed potato,food,30.0,4.0,4.0
0uOIYmQhBveBP1KwmV5svA,,roasted pork belly taco sauce,food,43.0,4.5,5.0
0uOIYmQhBveBP1KwmV5svA,,roasted pork belly taco sauce,food,43.0,4.5,5.0
0uOIYmQhBveBP1KwmV5svA,,roasted pork belly taco sauce,food,43.0,4.5,5.0
0Uq5yD0gapnE7Ie2QVwdXw,,rice chilled tofu iced japanese tea house pick,food,89.0,3.5,8.0
0UrQVGdYBPMlbItec6GGvA,,vegan old burger fry,food,45.0,4.0,4.0
0uwcnwVDxRbtXED2hVv20w,,shrimp dumpling,food,16.0,2.5,2.0
0Uyd2LYw1Kg9OVYPOFCElQ,,special beef,food,45.0,3.5,2.0
0v9BizPaL9aOTqsD0R24VA,,bacon jalapeno cornbread vegetarian,food,56.0,4.0,4.0
0VfHK63LU3mCzRVpJIo7wA,,chile relleno omelette potato,food,57.0,4.5,4.0
0VGo0C4eR6eANfmV0OHkbQ,,cheese italian sausage tomato cream sauce pea prosciutto,food,76.0,4.5,8.0
0VGo0C4eR6eANfmV0OHkbQ,,cheese italian sausage tomato cream sauce pea prosciutto,food,76.0,4.5,8.0
0VGo0C4eR6eANfmV0OHkbQ,,cheese italian sausage tomato cream sauce pea prosciutto,food,76.0,4.5,8.0
0VGo0C4eR6eANfmV0OHkbQ,,cheese italian sausage tomato cream sauce pea prosciutto,food,76.0,4.5,8.0
0vhecIn1Hs_TFVYMqgT13A,,seafood pizza crust crab,food,60.0,4.5,4.0
0vhecIn1Hs_TFVYMqgT13A,,seafood pizza crust crab,food,60.0,4.5,4.0
0viiAbWE_b62zXw7Qyiceg,,bbq combination duck pork,food,40.0,3.0,4.0
0viiAbWE_b62zXw7Qyiceg,,bbq combination duck pork,food,40.0,3.0,4.0
0vku_T5hshKxKTprVql4TA,,bacon wrapped pork,food,28.0,4.0,3.0
0vku_T5hshKxKTprVql4TA,,bacon wrapped pork,food,28.0,4.0,3.0
0VlV7BQYEY6ItGg2iK2nWg,,bread kalamatum olive housemade hummu red onion,food,133.0,4.0,7.0
0-VQNUoxWrM92su46KUOHQ,,banana nutella crepe strawberry,food,43.0,3.0,4.0
0vrtkLrAtfIztobr_aTzDg,,taco ice cream,food,47.0,4.0,3.0
0vrtkLrAtfIztobr_aTzDg,,taco ice cream,food,47.0,4.0,3.0
0vuZcxKQF5WhOLC1AE5a7g,,steak,food,11.0,3.5,1.0
0WDCKEwNc-qwVIRt0uLSfg,,roll salmon,food,62.0,3.5,2.0
0WDCKEwNc-qwVIRt0uLSfg,,roll salmon,food,62.0,3.5,2.0
0WeLhy4y-jQnHKT7_MwJZA,,pork noodle soup tea,food,48.0,3.5,4.0
0WeLhy4y-jQnHKT7_MwJZA,,pork noodle soup tea,food,48.0,3.5,4.0
0WEM3KzBtwBq21232FDDwQ,,pierogy steak egg,food,47.0,4.0,3.0
0WEM3KzBtwBq21232FDDwQ,,pierogy steak egg,food,47.0,4.0,3.0
0WenOS3PnyIhAV6cLpAGcw,,shrimp,food,14.0,4.5,1.0
0Wh8j26ZeT3B4eDkUau0lQ,,pizza,food,30.0,4.5,1.0
0wixquhF73mQWWCFN8TpHw,,french rosemary toast homemade preserf butter,food,64.0,4.0,6.0
0WJEBPOIHa2p-GPeUR996A,,taco tray shredded chicken carne asada,food,57.0,4.0,6.0
0WLmgVQugAEzqMWGX2gKxw,,pancake breakfast,food,17.0,3.0,2.0
_0Wnh18WJLhRCyq6uuR0AA,,banana bread french toast,food,25.0,3.5,4.0
_0Wnh18WJLhRCyq6uuR0AA,,banana bread french toast,food,25.0,3.5,4.0
0Wo6CAMMsCsIfL1FGk4c9w,,pepperoni pizza,food,15.0,3.0,2.0
_0WPRIJxQCKrd03NOBvj2w,,sweet potato fry,food,23.0,3.0,3.0
0WSbclEU5RAJTkcnKG1y5Q,,crab,food,14.0,4.5,1.0
0wSqgZVhbx7IFkROSv7NuQ,,grilled cheese,food,14.0,4.0,2.0
0WStWnSJ7kxD9n45MeN3Xg,,bird milk roll condensed chocolate yellow cake,food,55.0,4.0,7.0
0WStWnSJ7kxD9n45MeN3Xg,,bird milk roll condensed chocolate yellow cake,food,55.0,4.0,7.0
0WStWnSJ7kxD9n45MeN3Xg,,bird milk roll condensed chocolate yellow cake,food,55.0,4.0,7.0
0_wsuJS90cTvuNeq91gE9A,,grilled pork banh,food,23.0,4.5,3.0
0-wXWNRrNUw0kCVaWwrFJQ,,meat vegetable skewer spicy sauce,food,41.0,3.0,5.0
0X0W19our7yrxTuYJVGgdw,,sushi sampler,food,13.0,4.0,2.0
0xAbeUx5hdtAi_yMtXpZvg,,brunch chicken wing waffle syrup,food,67.0,4.0,5.0
0Xgy91qHBGJ0oTIEPlPStw,,crispy brussel lemon chili rice order,food,120.0,4.5,6.0
0XiGLCx7O9QlBO1oiB5PVA,,egg duck sweet italian sausage,food,60.0,4.5,5.0
0XiGLCx7O9QlBO1oiB5PVA,,egg duck sweet italian sausage,food,60.0,4.5,5.0
0xkfl8oSO1wXAmhe3VRUsw,,lemon meringue pie,food,18.0,4.5,3.0
0XLNgqrt1WFbjhl-Mln_yw,,sweet sour pork,food,19.0,2.5,3.0
0xREdmgWaXB1Xr9whr3ltg,,fish chip,food,12.0,3.5,2.0
0xWy_qWNvq6FjTEu4f2bPg,,cheese chili bacon plu dog parmesan garlic bread,food,95.0,5.0,8.0
0xWy_qWNvq6FjTEu4f2bPg,,cheese chili bacon plu dog parmesan garlic bread,food,95.0,5.0,8.0
0xWy_qWNvq6FjTEu4f2bPg,,cheese chili bacon plu dog parmesan garlic bread,food,95.0,5.0,8.0
0YAec6HCGTnEK7LIWj7dXg,,bacon omelette breakfast potato,food,38.0,4.5,4.0
0YAec6HCGTnEK7LIWj7dXg,,bacon omelette breakfast potato,food,38.0,4.5,4.0
0YAec6HCGTnEK7LIWj7dXg,,bacon omelette breakfast potato,food,38.0,4.5,4.0
0YjAa6q2aWxvKRP2lOCDcg,,pork belly lettuce tomato,food,36.0,4.0,4.0
0YjAa6q2aWxvKRP2lOCDcg,,pork belly lettuce tomato,food,36.0,4.0,4.0
0YKjmnI5ccQ8d5hVlFtluQ,,crab cake,food,25.0,4.5,2.0
0YKjmnI5ccQ8d5hVlFtluQ,,crab cake,food,25.0,4.5,2.0
0ysdws8GSoiOT5AdALjnew,,pineapple fried rice,food,20.0,4.5,3.0
0YskgAKBGstOW3xHKRFgyQ,,shrimp,food,43.0,4.0,1.0
0ysPZVgJxeB3pDsj99t8gg,,taco churro,food,23.0,4.0,2.0
0yTLQe9moSmoZJMKmHL7MA,,salad sun burger beef true,food,122.0,4.0,5.0
0yTLQe9moSmoZJMKmHL7MA,,salad sun burger beef true,food,122.0,4.0,5.0
0yTLQe9moSmoZJMKmHL7MA,,salad sun burger beef true,food,122.0,4.0,5.0
0yUF1FsCcizLHKkSoCOr9w,,pork chili benedict,food,25.0,4.5,3.0
0zkeBcXR71Zuf3o11Y5m8A,,sweet egg,food,9.0,4.5,2.0
0zpb4Chxm6oPRg6mywK6PA,,homemade pizza style,food,21.0,3.5,3.0
0zQchRu9TQG9PYlciIiI9g,,craftkitchen gluten free oatmeal chocolate chip cookie,food,73.0,4.0,7.0
0ZR5ySDRFrbEmXa9-H2lNA,,tonkatsu mild egg pork belly bowl,food,42.0,4.0,6.0
0ZR5ySDRFrbEmXa9-H2lNA,,tonkatsu mild egg pork belly bowl,food,42.0,4.0,6.0
0ZULg-a7ocV8bRFBTt9RyA,,bibimbap tuna,food,20.0,4.0,2.0
0z-WStnSLvj4VFWABGh45Q,,corn salad,food,10.0,4.5,2.0
0zy3KPQgCBFEZCH-VT4sOQ,,dessert,food,23.0,4.5,1.0
0zZnSrP71gPlkhDH284xXA,,cheese bite,food,18.0,4.5,2.0
0zZvQakaZlNNUhR-22sMcA,,bread served butter apple jam,food,57.0,3.5,5.0
10JchBAxf_CLe08uonDmoA,,mediterranean chicken salad,food,27.0,4.0,3.0
10W0K9oMCd1u5xjNg9YIzw,,salmon macaroni salad coleslaw,food,36.0,3.5,4.0
10W0K9oMCd1u5xjNg9YIzw,,salmon macaroni salad coleslaw,food,36.0,3.5,4.0
10Y_KQ5xxhSMKfrJ8O89cw,,soft crispy crab roll,food,32.0,4.0,4.0
10Y_KQ5xxhSMKfrJ8O89cw,,soft crispy crab roll,food,32.0,4.0,4.0
11i9oQ0vHEvz784V7o0Llw,,roasted mushroom,food,22.0,4.5,2.0
11JLcLR_nUaW0UXKQopPZA,,tomato,food,10.0,4.5,1.0
11K1t2m38vhdIIsAdO9omQ,,big brunch burger,food,17.0,2.5,3.0
11rLMRtVxle40wiMfTWX8A,,happy pizza,food,48.0,3.5,2.0
11VA4WLbptY8QXtIH0ATxA,,cinnamon vanilla bread pudding,food,30.0,4.5,4.0
11wd9e1gia-0w8aSWsMCFA,,bacon wrapped shrimp,food,40.0,4.5,3.0
11wd9e1gia-0w8aSWsMCFA,,bacon wrapped shrimp,food,40.0,4.5,3.0
12b_Vstxrwgb53Pcos_ohg,,fish taco,food,10.0,4.0,2.0
12b_Vstxrwgb53Pcos_ohg,,fish taco,food,10.0,4.0,2.0
12cdxXAOM4MtFwhlwFUgug,,cheese bacon burger,food,25.0,3.5,3.0
12cdxXAOM4MtFwhlwFUgug,,cheese bacon burger,food,25.0,3.5,3.0
12cdxXAOM4MtFwhlwFUgug,,cheese bacon burger,food,25.0,3.5,3.0
12JTcEY3sYu0hfPAXiGspA,,burger,food,18.0,4.0,1.0
12OjkQJ9mB5YLvqb02CBqg,,cheese burger onion,food,25.0,4.0,3.0
12OjkQJ9mB5YLvqb02CBqg,,cheese burger onion,food,25.0,4.0,3.0
13DC5olzNoFZYShCGd_IPw,,short rib cheese,food,33.0,4.0,3.0
13DC5olzNoFZYShCGd_IPw,,short rib cheese,food,33.0,4.0,3.0
13eQqkTFA_8uWpreB5vq3Q,,burger,food,12.0,4.5,1.0
13OM2kk7Y2944onxZy1ZDA,,cocoa cake christma,food,101.0,4.0,3.0
13pI-1En7bEaghyweuGGWQ,,shredded beef breakfast arepa,food,61.0,4.5,4.0
13pI-1En7bEaghyweuGGWQ,,shredded beef breakfast arepa,food,61.0,4.5,4.0
13rVMl_PG2EjUhSrfZ4nvA,,salad,food,37.0,4.0,1.0
1438GAW05aKkZipKfypm8Q,,salad,food,19.0,4.0,1.0
1481Jge6DAHRxyralNFW3g,,deliciou cake chocolate filling sweet perfect,food,125.0,4.5,6.0
1481Jge6DAHRxyralNFW3g,,deliciou cake chocolate filling sweet perfect,food,125.0,4.5,6.0
1481Jge6DAHRxyralNFW3g,,deliciou cake chocolate filling sweet perfect,food,125.0,4.5,6.0
14cQLTY0Kw0rL49jv1fJgQ,,fried minced shrimp ball,food,56.0,3.5,4.0
14kUMWecQLheFfEfaad65w,,roll garden pink blue spicy dragon,food,126.0,4.0,6.0
14Op6nyC4tQIzzSWle6OMw,,shrimp tempura gyoza,food,24.0,3.0,3.0
14q-qRklF3LUzFmcBrnT9Q,,breakfast,food,18.0,4.5,1.0
14vsBIz6ZTzs9ytxMuADfw,,fresh bread pastum soup salad,food,36.0,2.5,5.0
14vsBIz6ZTzs9ytxMuADfw,,fresh bread pastum soup salad,food,36.0,2.5,5.0
14vsBIz6ZTzs9ytxMuADfw,,fresh bread pastum soup salad,food,36.0,2.5,5.0
15brOjm_txcFg_vdHlj9iQ,,pizza,food,12.0,3.5,1.0
15f0LwLMlIZYm_FZ-M6qUQ,,plate roll,food,14.0,3.5,2.0
15icDtRv41VRgxBv_Olu3g,,pizza,food,27.0,4.5,1.0
15JsyKV_jvswoGX6VgH5Hg,,homemade mixed berry ice cream sauce sour,food,83.0,4.0,7.0
15q8Yg7PISk2F66b0xx5Lg,,tart chocolate haupium guava,food,54.0,4.0,4.0
15Z7BIyBc30UU__mqFOSDQ,,bone rib steak steakhouse,food,54.0,4.5,4.0
15Z7BIyBc30UU__mqFOSDQ,,bone rib steak steakhouse,food,54.0,4.5,4.0
16CzH231VUZTpDHvKA9e6w,,dish popcorn lobster roll,food,52.0,4.5,4.0
16CzH231VUZTpDHvKA9e6w,,dish popcorn lobster roll,food,52.0,4.5,4.0
16dzhdUbawxXoUGRBTkGlw,,crispy fried potato,food,21.0,3.5,3.0
16gFQOwyVkcgrkU0qw46QA,,soft crab,food,15.0,4.5,2.0
16i3GmyjhGZ_c_cCTaFjGA,,potato caramelized onion mozzarella,food,59.0,4.5,4.0
16q_5tpm2IG2dn1Cw8FUxg,,white snow chili cheese sweet potato katsu,food,50.0,4.5,7.0
16q_5tpm2IG2dn1Cw8FUxg,,white snow chili cheese sweet potato katsu,food,50.0,4.5,7.0
16SUdG161HluFwQcVEDd-Q,,cajun popcorn shrimp,food,21.0,4.0,3.0
175clixRa-PYwpAzvIPsVQ,,balsamic chicken salad,food,22.0,4.0,3.0
176vpGhvjph9YMjGxoSzxw,,crab leg sweet deliciou butter ponzu sauce,food,95.0,4.0,7.0
176vpGhvjph9YMjGxoSzxw,,crab leg sweet deliciou butter ponzu sauce,food,95.0,4.0,7.0
177WE8bC7BrC2s7HWSYWEA,,old rib steak,food,28.0,4.0,3.0
177WE8bC7BrC2s7HWSYWEA,,old rib steak,food,28.0,4.0,3.0
178sPYvSVAq4K1_bF094HA,,cheese bread herb butter deliciou,food,42.0,4.5,5.0
178sPYvSVAq4K1_bF094HA,,cheese bread herb butter deliciou,food,42.0,4.5,5.0
178sPYvSVAq4K1_bF094HA,,cheese bread herb butter deliciou,food,42.0,4.5,5.0
17EiP7CPHtGawbIoBZeMtA,,chicken rice,food,22.0,3.5,2.0
181sxQP-U0iCRit_L9kzTQ,,fresh roll,food,18.0,4.5,2.0
1-8-3QBF4vcDi_oSzAOQ3A,,classic red cake vanilla filling cream cheese frosting,food,87.0,4.0,8.0
1-8-3QBF4vcDi_oSzAOQ3A,,classic red cake vanilla filling cream cheese frosting,food,87.0,4.0,8.0
1-8-3QBF4vcDi_oSzAOQ3A,,classic red cake vanilla filling cream cheese frosting,food,87.0,4.0,8.0
184lawr6o73LP39mv_IYuA,,yummy tuna,food,11.0,4.0,2.0
187FQrEtZAhuparwvmqSZw,,gluten free pizza,food,29.0,4.0,3.0
18E566eHg5-0NyCBz7NQZQ,,buttermilk biscuit honey glazed bacon turkey pork sweet potato,food,107.0,4.0,9.0
18E566eHg5-0NyCBz7NQZQ,,buttermilk biscuit honey glazed bacon turkey pork sweet potato,food,107.0,4.0,9.0
18E566eHg5-0NyCBz7NQZQ,,buttermilk biscuit honey glazed bacon turkey pork sweet potato,food,107.0,4.0,9.0
18GjXfgh4UjvswgPS2QbeQ,,banana cream pie,food,16.0,3.5,3.0
18GjXfgh4UjvswgPS2QbeQ,,banana cream pie,food,16.0,3.5,3.0
18KLk4LX3zzQDZ1NZBY90A,,burger cheese bacon,food,23.0,4.5,3.0
18KLk4LX3zzQDZ1NZBY90A,,burger cheese bacon,food,23.0,4.5,3.0
18KLk4LX3zzQDZ1NZBY90A,,burger cheese bacon,food,23.0,4.5,3.0
18P7yACwazgyqs10wpvy6Q,,strawberry latte,food,28.0,4.5,2.0
18rzlwB4ln3E1OVj_4XCmQ,,pork rib mushroom wrapped bacon,food,67.0,4.5,5.0
18rzlwB4ln3E1OVj_4XCmQ,,pork rib mushroom wrapped bacon,food,67.0,4.5,5.0
18rzlwB4ln3E1OVj_4XCmQ,,pork rib mushroom wrapped bacon,food,67.0,4.5,5.0
18vA8XndWXIW9kWpIaVs_w,,pork dumpling topped shrimp crab roe,food,59.0,3.5,6.0
18vA8XndWXIW9kWpIaVs_w,,pork dumpling topped shrimp crab roe,food,59.0,3.5,6.0
18vA8XndWXIW9kWpIaVs_w,,pork dumpling topped shrimp crab roe,food,59.0,3.5,6.0
19B-6UV1eVkh1IbzEMfL9Q,,garlic parmesan marinara sauce pizza crust,food,136.0,4.5,6.0
19BKZY2cW0nFBx2G17_URA,,sandwich,food,15.0,4.0,1.0
19gVQl18LvrzLuTjge29-A,,ice cream macaron,food,28.0,4.0,3.0
19nZU_dXV7ilcjGxKr1QvQ,,chicken curry cheese corn,food,34.0,4.5,4.0
19q3UBt_3sjoCP3slRvpCQ,,butum burger,food,11.0,4.0,2.0
19xOb22sM-cocmn5IjvidA,,purple potato monster cookie peanut,food,64.0,4.5,5.0
19_yHe41_AucGxzT5M6KLA,,sashimi salad ye,food,46.0,4.0,3.0
19ZEQ-csVj0JiftpPM5Niw,,red cake came table,food,123.0,4.0,4.0
