photo_id	caption	label	length	len_word
QjBdD9Ff_5_0fSmc34heuQ	rice	food	20.0	1
uPsRBlY5eBfzyrGBVwZ1rw	chocolate	food	46.0	1
7p9-4pRx1ubSv9YE0W0pjQ	salad	food	21.0	1
RzTw4OFQmlj3SkIgSEU-ag	salad	food	120.0	1
wg9kpLAmWV-QHjnrlC9qrA	shrimp	food	13.0	1
Z2PYvb1ZSTvevb2WQgwAcw	sauce cheese	food	140.0	2
7Cw51cATN7ijT3BtzDDcWw	salmon	food	14.0	1
4IvNfykGe2AQrSP169Jx4Q	beef	food	16.0	1
WBIsP7-QbTtzPRqEuRh1lA	rice	food	40.0	1
V5J3juiFcmjGoKefmmmdTg	salad	food	49.0	2
bb2poXMhUXW2bRK0jjosHw	steak	food	62.0	1
HwpnRmdhxyiDGmTAlmcoGw		food	36.0	1
dJTwy7m4G7bajhIGBW8VQw	salad cheese	food	44.0	2
GWDMl8ek81korFyWQ1odvA	chocolate	food	22.0	1
N7uzt077mWq9hT5KdThDVw	crab rice	food	45.0	2
HmrdiHTBdVQYS71hWYncOA	pork	food	84.0	2
yTCfokUrsw5ly-aAh0f_vg	shrimp	food	23.0	1
7tc0PLPUNRw5jHAFQDS4Ug	pork	food	83.0	1
4OoW4OmKR2X_eZj3rQVnrQ	egg	food	12.0	1
0uX37J0KMFOmFc-fRhzIaw		food	54.0	1
wKkbPcAWQwhchcUJh5bItg	pizza	food	21.0	1
TpQ_qH3rfKrLAeo6FEG1Kg	beef	food	135.0	1
lTK45TsV1o9s1_LhEATkxw	salad	food	28.0	1
VnIsY986ZUt0CN5kLxvW7A	salad	food	91.0	1
YHEoyQTG6vo6Dsmvn3N8MA	beef	food	48.0	1
dmkzLlpvu6KuEyEjT4uElw	cheese	food	17.0	1
N7L5mk3b3-a0giR374EjCA	cheese pizza	food	21.0	3
MnISzufEspnOeSCOwyZb6Q	sandwich	food	57.0	1
W7Dj0DPJo2NgfT4q32tpnQ	crab cake	food	10.0	2
RQgtOX77zhNi3bywyBz1oQ	sauce	food	121.0	1
aARG8xnHtQFPV3XyRabMew	pizza	food	32.0	1
K-QQkVzAIXKCmfg9ihpxPQ	grilled sandwich	food	60.0	2
8RDvJngpXT1QgoECDLrNWA	cream	food	24.0	1
9WDIqaSjm41oneVHcszE5A	egg	food	80.0	1
XXC8O5Lo9kAK4wk-0WoXtg		food	19.0	1
osVns9FndEE4GGQz2ExGRg	cake	food	12.0	1
9G0g5O5k9js7GHneobtvkw	sauce	food	55.0	1
Leti-gQorO-NSHmFF3YzTg	cake	food	34.0	1
Nc1aehz5VQjJyfPrT1KZww	cheese	food	45.0	1
FlEG4znQjG2D_HNv_V_n-g	beef	food	13.0	1
sXQdsoL-T-828zx1VgsPWw	salad	food	67.0	3
y--L1UlVA4nwXSurHyAj8Q		food	15.0	1
H7Zpf0pyD3CZ9l1ZJ6MPnA	cheese	food	72.0	1
oEiKyWsVyfpoDwnrZ7s7xQ	beef	food	10.0	1
YfnbO5V3_bq01HLxVa-b1A	salmon	food	12.0	1
qtev1TU_0CryFl5o0nrxKQ		food	41.0	1
daKFQRPRKLTP7HMLqbUTlQ	sauce	food	6.0	1
EduEKrD4MMSIQoMwJ3GXVg	pizza	food	136.0	1
j2Lnk5IbTJ5eNSg1RFOFcA	salad	food	10.0	1
zvD6HoEWK8AI9FGruR_Bqg	egg	food	125.0	3
VDmzeQkVIhJ-BILiXqi2Qg	shrimp	food	13.0	1
s84bNyr0HCzCjtgbqQtbgw	pizza	food	13.0	1
kY_MGcATUmEm8jja8RXm9g	beef	food	25.0	1
lra0xWW4Nw1UtrfYwmo9sg	cream cake	food	64.0	2
EXgrX-7VWcZ6TuB_Q9KiTw	salad	food	11.0	1
IosJm4xZncRRjBYlbsLO2A	cheese pizza	food	18.0	2
8KBNV_6Z0PHQaQFd0ywtPw	chocolate	food	58.0	2
4VnyyODJZPnadw8UuKMIaQ	salad	food	18.0	1
usUvI0r8c0k4lJc4EMiO4w	grilled	food	51.0	1
nSGR3uocjVN13noFhqdZJw	salad	food	14.0	1
Oot4ty25uMOZMPbKAgH9SQ	salad	food	20.0	1
tBbKNYUhd7X_u6aN9_E4oA	rice salad	food	101.0	2
4wUC6P7TIh6oEMy7QakdZw	beef	food	18.0	1
1_Zn_wdTEBPP32Hsv9VD7g	grilled	food	26.0	1
cRBSxxd-xaTSfx8ZEu7tbw	pork beef	food	45.0	2
MlQGgz6XsOzJAeBfDey6rQ	pork	food	70.0	1
n5T83DwAvKVsuhh4kRKg1g	pizza	food	13.0	1
dBWg8fHE96-LvF3PjZlKEw	shrimp	food	20.0	2
pPjbjDkJrx4t17xBrWZ0qA	shrimp cheese	food	56.0	3
VWofHDBzgXeXb53ZNS3mVA	rice	food	91.0	1
jGMtJBO1-iuNwGgpJlLUfw	salad	food	20.0	1
lgovqYkrXqMlt-PbThfM2g	salad	food	18.0	1
QVDQLS0Aa9puIySShT4I6g	salad	food	134.0	1
Z1hLbowkWnoSSH33WIzKSQ	rice	food	33.0	1
MRjapNnS8t_5fOnX0Lvxyw	chocolate	food	35.0	1
ESzxSQ0K6oUinoBU2jb4DQ	egg	food	17.0	1
EqMzd0w2d9Fnn9BbZuG4hg	chocolate cake	food	25.0	2
_HhixXMv10DYfh4ycbqKlg	sandwich	food	30.0	1
i5bb1wm56OC2lhkADME97Q	egg	food	24.0	1
4r7MQW8ktt7ms92UNwsDwg	beef	food	44.0	1
8iKhqPcHIatpG4tepuP_Sw	chocolate	food	24.0	1
T8TPf9DRiItHitJ_8r50hw	cheese	food	55.0	1
tmHskakXRzTS96H9YajjVA	egg	food	80.0	1
jEjubcnFok4Qhx0cTQmP_A	pork	food	10.0	1
AzWMmnkNxei1TwxcA4m5dA	salad	food	36.0	1
TO01NXOzwXorVUdxFAVMWQ	salad sauce	food	42.0	2
N9mrG0IdrRW_F6Zq_Skw_g	egg	food	18.0	1
wf4-5oHvAb6t6S1sXMyE5A	sandwich	food	97.0	1
FAKlbqRXrxMNMDOkH3pt2w	salad	food	15.0	1
vZo9QbTUaB9wVJoEZg3EMw	chocolate	food	41.0	1
LiMKnM8VcZn3pdsIeovCTg	rice cream	food	130.0	2
tnNw8mMxKy23WadCw_Zd_Q		food	17.0	1
LY1JpCdA_4Tovb5YFUQpdg	beef salad	food	75.0	2
aa-cXaidQ28ZJM8mVLfqSw	pizza	food	23.0	1
mvA3dfPpj_rBqd2HHIPRVQ	pizza	food	20.0	1
XYE8afqlKf32ITYvHYSICg	sandwich	food	62.0	1
b1uHayVDiZYqFzHyphMeBg	beef sauce	food	129.0	2
SysVNxNCtiRNzS1ClhaFPA	cheese	food	55.0	1
gkNxmEODHPc2da6JaZOuIw	crab	food	16.0	1
5h9c70ny9A71p2LtiCHnaQ	cream	food	28.0	1
YIZd1yucNz33SEJNEYwR1w		food	14.0	1
cD1plNuKj2Rf7AXd3TY1gg	shrimp	food	29.0	1
-n4kU9Rm3ywcGxUcs1WwQA	cheese	food	117.0	2
NoQr9BlHYseKBIFoOZNSaQ	grilled beef	food	38.0	2
VesEjT8lArtXcq2P1W6tZg	chocolate	food	26.0	1
u3e3fat-zobv_YblH4pswg	pork	food	48.0	1
dwl46kKLkFkDkJPR115sRA	shrimp	food	17.0	1
8STsoWpxWZ4I2bThsVE7tw	sauce	food	66.0	2
tNoEjelzxBdqKzTr6Demag	burger	food	17.0	1
08dpMsYECJ49R8EpISji8g	sandwich	food	62.0	1
SwKhHHZJLfkHfIqALRMQOQ	burger cheese	food	32.0	2
VO7az5UvTZmVscviPvFh0Q		food	13.0	1
yvjDxV4s2zPzSmL4xPikgw		food	17.0	1
nGp_DRxqpRDZhcq7IcG5aw	sauce	food	55.0	1
HFAf_fdcLp46y4mihVkBjg	rice salad beef	food	115.0	3
nQ_VARmQ9PMzkvq9Evy97g	burger	food	75.0	1
DOsAi9SBprNZgJaVXl4BKw	cream cake	food	30.0	2
dczH0Pv5GSBOsfQhjhbvYQ	salmon cream cheese	food	98.0	3
F-6I6mMAH8qLseGtBHJooA	salad	food	13.0	1
K5EjB6H-4rP0pkt44YkLpQ	egg	food	16.0	1
WoU9wNkkB8FRyx69-Zv64g	salad	food	12.0	1
uO2bFEmWVUnzrmMjK0ljCw		food	21.0	1
-mxlq8iJWovQuntM18-VaA	pork	food	41.0	2
wmrhAsb9DZeS4p7LBqj7NA		food	7.0	1
nKK099iO9x-7x4gXFckvYQ	pizza	food	21.0	1
tr6bw2RwUGNm_JEZNl-qzg	grilled egg	food	58.0	2
uXLWkDL65D9_v7pyFNRDCw	cheese	food	64.0	1
lHr84L8N99PULV_vqMc4kw	chocolate	food	32.0	1
9kdmjWd5C_oYfoAwDipeMA	grilled sandwich	food	60.0	2
iqrCRY_Zp045tUCP-3ewXg	egg	food	64.0	1
TQoln8PgTmngtbFq79MRrw	sauce	food	43.0	1
9a7BWdwngubY5cpivi5Pag	cheese	food	139.0	1
K9uR724VLTBASZCJ6e7MzQ	salad	food	14.0	1
KSuXTTHnO_kXx4WmNmEjCw	salad	food	24.0	1
IXF9MAX-SCBx434WPxnIHQ	shrimp	food	35.0	1
un9EM4lEFuH4ZztXftLXVw	crab	food	48.0	1
cmCPzfeOEsWxgy02g4hqYQ		food	51.0	1
FT33oX5H08WDWe7V_PyKMA	shrimp	food	22.0	1
cxu0Z51TipgskJ3ug1fohA	salmon rice	food	36.0	2
PaMJ2Pdnuht2XS-L_RXgqw	shrimp	food	31.0	1
3t2cULqt2HynWG5mTsXLig	rice	food	64.0	1
2IjqF6nCyI00R4BGvRTT1A		food	44.0	1
2_fRJjTAc-KyI8oaMoWV5Q	salmon shrimp	food	30.0	2
vapLjsRVopMP7Lt5o-09aw	sauce	food	65.0	1
h0FgWXzaFqz1z4ZCmRQH9w	pork	food	54.0	1
30leHjEjkn13L7e55Y3jQQ	cheese	food	46.0	1
RRNwyxqKUcLKbyUSXamm-A	grilled	food	14.0	1
sBXwXQO8_Kz-VF1UZmDO7Q	pork	food	25.0	1
rVHx4Q3gk4GSfmXbhHAWnQ	beef	food	55.0	1
kVvIGvX4_LenYEuijOCAOg		food	15.0	1
2wy9OGwSacyIxqaOgUtPeA		food	5.0	1
wjl3StnYJZRTXWT_f48GPw	grilled	food	75.0	1
i0ZS5Kx2qK3S2S6GQe9l_A		food	18.0	1
rIgNFwGPpiY2-mPxc5OR2w	pizza	food	12.0	1
TqdToBVkpTXImUUMjyMq0g	rice	food	31.0	1
SXy4BA7WysL_83aoAQ6FVA	salmon	food	103.0	1
KkJkJyX20q3_m8Lb9eYAFQ	beef	food	34.0	1
wIWraNJla6JLrTgutDoGXw	salmon	food	82.0	1
BDMqlSW_tMAEdl8EMUZi0g		food	21.0	1
fzPOQxDHyFqEeH1Gpz_Inw	beef	food	10.0	1
vNR4TKgpLIVT4nzbT1DzxQ	cream	food	67.0	1
rKqTXzV2F4ndArKcWCmKUg	salmon	food	55.0	1
AghozoJR41U7mo1gJN8McQ	salmon	food	15.0	1
7X6scVvekZmIcS0x5X4hrg	rice	food	77.0	1
Ajw_KlmvniLyN1Mg36AIyg	salad	food	126.0	3
VUDK7fJuPum3uYOtZe8sVQ	grilled	food	121.0	1
86cO1ogKoxpRitxNr0LE5w	pork	food	25.0	1
pq3qdtsn8IWccmN-4EtkzA	pizza	food	26.0	1
ovk3-V9Wf--60Ma2m8PZhw	pizza	food	11.0	1
rD_5KgokS0EKbnZ-g24Zmw	salad	food	9.0	1
iG4mKDmPt0IjYNhBs7oHEA	cake cream	food	80.0	2
2A8cncW0vwoxloqGAI02bA		food	40.0	1
BPLPvIMY9xlWkkKjgZzEuw	sandwich	food	43.0	1
Z5zobAjDj0W1kQl_AkjiAw	egg	food	27.0	1
bmn7DLUpVhMB2bNEhJDS0g	cheese	food	21.0	1
nziwyzfXzurK_gDWvjl3yw	pizza	food	37.0	1
8IYu0Kw_DFa3M7nTfxOQ4Q	shrimp sauce	food	53.0	2
3oUwTfETAVoHCNXW5uK0YQ		food	36.0	1
7clu2ja2dUdNRVvBJI7LPg	sandwich	food	24.0	1
FHtk7gNPI87lcT9om47fPg	beef	food	62.0	1
tYE2buYrHnJ3hcWp0GxpwA	pork rice	food	28.0	2
nRnr_l4PKIsPCR6_xuK6nQ	grilled	food	51.0	1
h9FvBjyJ4mVZ_rWO7yaGQg		food	11.0	2
1ChmJI9f4-OhwIHy--ZvJQ	salmon	food	13.0	1
r1tEkSjdahElSllStLj8tQ		food	117.0	2
Gq_Mb6QJE7GAFoqeRMcpmg		food	9.0	1
aGEN_5b6cczWHuWXbf9nMw	cream	food	32.0	1
JGiUAeMAVR1ArFdqyiJ6cQ	rice	food	46.0	1
DfLHzl6eDODMnOl7D1VSpw	cream	food	53.0	1
5OLICwjyl5eTFWllfdScrA	sandwich	food	31.0	1
0saRBTZR-E616i-QhJCO1g	cake	food	74.0	1
CpwBM_i87Wy9BySFrk7Mtg	cake	food	14.0	1
xSdHMQG6LbAcYfPiz3p2SA	grilled shrimp	food	39.0	3
9wOM3SmfKoRDsuK8itBrGg	rice	food	23.0	1
cXvjAhvNek-42YUTmSSXvw	pork rice egg	food	99.0	3
b4UpTMeWKBvkOoFXUJ_dNQ	cream	food	110.0	1
1xuQC-xEBackKVHWPpSoOw	steak egg	food	26.0	2
VJ5vzSyv6h0POzWoHaTcbA	salmon	food	23.0	1
WZwMbglOZWBYJH8Nvmjyrw	grilled cheese sandwich	food	33.0	3
fJJoJtpL1HSIT_nJjVcsqg	beef	food	23.0	1
a5c18mEgcyuKPrvDCBrHQQ	burger	food	17.0	1
pDeLZMM5FCewh0s84F8eow	chocolate	food	31.0	1
WWmTwVIjrCJyVpqaNy-beA	sandwich	food	62.0	1
djZ01LVmiJWzDOJ4cx1n1w		food	25.0	1
dtebTQBdGhrJenrxHrqTpg		food	24.0	1
H9m56Yobtgzc5z8c3Dx7KA	cheese	food	119.0	1
w1YGIQBsiqCroGyJ6Zrz6Q	pork	food	15.0	1
G71dQtIJGpNGaTy6YF5GrA	burger	food	20.0	1
6HB23LZd2yfsYvp1IlTfyQ		food	72.0	1
mdykfIabIw8ztiP6-QIcgQ	sandwich	food	49.0	1
H2elXMXwDiOKaDEY0-KpOQ	cream	food	86.0	1
ttXD-1Qo9m4QxX5VGmI-fg	cake	food	14.0	1
tOZTKHnAlYMZjgkFGS2N-g	cream	food	51.0	1
S3UEYAzOpuZUboS8LE5W5A	salmon	food	29.0	1
wzgCMN9ml2yFp7uraFi_XQ	burger chocolate	food	82.0	2
4ej3xs3tuHY7SxW8oB8UqQ	cream	food	132.0	1
9fjmsfxwEJPAixhO-jPVwg	egg	food	12.0	1
BU7RTa1CQFix823jpakT8w	chocolate	food	60.0	1
uQ_GlkHrtGiuoXL7Mm3ByA	sandwich	food	13.0	1
1o98_k3dJuUC9v8PYOu3Mw	salad	food	19.0	1
c_rtWbVGvgrS6dn64Rob_w		food	36.0	1
g29RPD7qMvKYgt3lYcoxEg	rice	food	53.0	1
N0ho8XMPCziZCNFLbGuyyg		food	9.0	1
M8YAqzuagXzYVE_c2o_UDw	salad	food	12.0	1
Pc6n2-J8zp2VyK9UNMZcAg	beef	food	55.0	1
-3qUHkuHqFDd74upBuNSgw		food	59.0	1
4MWTJGZedLr15hoE6IwQDg	shrimp	food	19.0	1
kJDTTmIercItT4rvjbVSOg	salad	food	12.0	1
LEWUHZOZKAbCrRg7-nXJhQ	egg	food	108.0	1
R4amg3lijCTFjFYnBKEo_Q	burger	food	17.0	1
fDtQpBHBr9Kay1tWselOxw		food	81.0	1
62qvGmv68yon2Wlm0D2PcQ	cream	food	48.0	1
ycUIdUgNeb8hLpXesP4Mfw	cream	food	17.0	1
0sDM2NIKV6mD-3M_DAXlyg	sandwich	food	62.0	1
RqQcpmKRIxoqajo9FIHPwA	cheese	food	42.0	1
EP0VkRL2B03dRgI6gbnR_A	salad	food	19.0	1
4tgF_yH2yv9qUUvoLVTLSw	sandwich	food	62.0	1
RzvnbBko72HDax-N2Ntmsw	sauce	food	42.0	1
Z2mbYF0bFxVY7ei__IU0Xw	cheese	food	55.0	1
JvquVlaTrbWS22jPws_GSg	burger	food	29.0	1
O1HRenUUWIzZXPc3UsV-Xg	pork	food	40.0	2
ALVXmXp4QcgxFUDVP9Ao7g	cheese	food	55.0	1
0KbrUUFbJZLP2uT3d9FXbA	egg	food	75.0	1
zlHNoyCx6vQDh8QPKUvRzA	salmon	food	42.0	2
2CxUiKOwdNFX2ogRDa6rLg	cream	food	57.0	1
chbBcDXJOZ-oFwmyffMtMA		food	53.0	1
Br9f66zw_3DZBCziAtkroQ		food	11.0	1
5ThqOx6f9w35ZajuZ5H2kA	shrimp	food	20.0	1
iQlxXU6KQibHbik5DQlkCA		food	18.0	1
pLAm4XM5iw4P791n_OC0ag	cream	food	28.0	1
2EWnzsdkPC4nRywE9DB0qg		food	66.0	1
7wx8iUYvnMqAQavlIU83lA	grilled sauce	food	98.0	2
gHbudmzcOAvAM2_mYjdmJA		food	28.0	2
CMUpmk1sQraF_ahciNPQqA	pizza cheese	food	66.0	2
HBvcDeu8SsQ2zlhZUQmcCQ	sandwich	food	62.0	1
TQDpMD16MT8OhKNgsP50FQ	beef steak rice	food	78.0	3
3i3vKBPGeAIZ5GH5W_fd5Q	egg	food	15.0	1
5vH1LVV1GVI2HgDJ2pSQ_g		food	62.0	1
3SYKFLtewu3Y9Y54u4mfPw	grilled	food	17.0	2
qX3HU5TLMXHFDIWO42XEHQ	cheese	food	119.0	1
GZFIFpeEIKpLG8ME2atC_A	cream chocolate	food	113.0	2
5TBK3cXo0fNAwl5aJH6Jwg	pork sandwich	food	34.0	2
vjznIUu8lD9Wwl6yr9YvKQ	cheese	food	88.0	3
ynAAHV_QIrHPwANG4tcViQ	salad	food	40.0	1
VfCIRuWQwdFnVXbU91lBMw	egg	food	103.0	1
1PoLA9CvUWKKqwTPWNZbZQ	chocolate	food	78.0	1
n3gyqKNCLiMc5b1ZRHDZgQ	beef	food	29.0	1
_iqwviiuBSIOWPa1lLn66w	beef	food	34.0	1
XpslCAmuEgTZelThVC4vgA	cream cheese chocolate	food	118.0	3
tkwguVOYFfOiKPKwykXjsA	pork shrimp	food	45.0	2
ZXVZDxteGZ01sHSYwVgWdw	chocolate	food	31.0	1
Vfr3PnJ7kHalecBhZ3lCpg	grilled	food	80.0	1
kTt7r6NZRtxFnaAHzacJmw	grilled sandwich	food	60.0	2
YYE5nCN5Kyk-XCoo1OV3cA	rice sauce pork	food	63.0	3
XM9w97G8pgY1OZxNAFIJoQ	beef	food	39.0	1
ZMF5YISaVKNoDaudngMYmw	grilled beef	food	30.0	2
fiT_2uGaaivi-s8JGWnjFw	pizza	food	89.0	1
GXY9tN1JUc6c9u-cYmzluA	cheese	food	64.0	1
91thPlcF5vplWGaSvGvRsg	pork	food	125.0	1
pAbod8QjB4E7G9QFdCydMg	cream	food	126.0	1
-AxBcNu7LNIoHFYH4cNbMQ		food	14.0	1
x8Fjn2JBVT97YrDpX7GtNg	shrimp	food	28.0	1
nkwyYNfzDqTjWueinGxGcg		food	68.0	1
fXjcUwYpfNoDQTOMjprPhA	grilled	food	87.0	2
Rs_2kHhlwW9M7Pxq9jTUQQ	beef	food	55.0	1
Rf02t0SveoXH1nvhVjKRpQ	shrimp	food	15.0	1
vDqp3T4gQTOuYehyUj-x6w	salad	food	16.0	1
coxKSUWQ7Gwc3dqbXoaAnQ		food	32.0	1
dO9Ls8FgVjejXz1zfPX-fA	sandwich	food	30.0	1
iolqk6nGO2qToQhgwLNKCg	pizza	food	32.0	1
t0lxiengQ-m0vd_ChdMuqw	cheese	food	55.0	1
Bicl3d07P_N4_iIAIXcIig	salad	food	16.0	1
PydL_PPAhpq4oozIXV6fiA	burger	food	21.0	1
Bj5Ssnq-PRH5LFNQsck4hw	crab	food	69.0	2
zBwo7t-ykHoqsoBIkOrZLw	cheese	food	12.0	1
Vkr5uCD7SKb4i2LhpS5g_A	beef	food	14.0	2
XkWDFs8lpbp1bfeekKEmSQ	beef pork	food	54.0	2
p206KS4juzwQiNxtAyymxA	shrimp	food	14.0	1
S7LBpSQ-8zQeNStLYUV5KA	beef	food	17.0	1
ijf1N9NaGwWcKCd5p1McNQ	cake	food	10.0	1
TC6O6gIsfRfxYIj-pk5Hyw	egg	food	12.0	1
BvLQSPphHLV38SYH0mT8Xg	salmon salad	food	48.0	2
Wu4uYsiq5JCq7fwx0ptLxQ	pork	food	66.0	1
ZrPr-dUt_ZWcH2baey5M2w	pork	food	41.0	1
i8t83U-j9AGqrwUWnEqlqQ		food	11.0	1
CQIVQeTBRGZELJRT-OxAzA	shrimp	food	14.0	1
F8wqdx6UlHaTFGOUmpl0Hw	salmon	food	55.0	1
tDaNum3xpdQQkrgNcvfgzg		food	36.0	1
HdpdmKHHM5ZTGTbj7caWiQ		food	48.0	1
DFZbLfFYKZ6WNYdzkZRaDQ		food	61.0	1
r29FpfEJS-prvqnKoaoFaQ	chocolate cake	food	78.0	2
WconOLQVxnMolRr_4lioew	pork sandwich	food	35.0	2
GJkgQyy2XNI4kPqo59MECQ	steak	food	129.0	1
JZHZ9TNAonw3YQfyxO3g2w		food	21.0	1
nwMhyRX54gkahv_eduHSrQ	salmon crab	food	60.0	2
pCrMqNd6NepLwpLacxAfIg	grilled sandwich	food	60.0	2
Q44r6HO5yMja6fHpFYVsmg	cream	food	134.0	2
Ao-HAT-y0RN3z1m1v4XleA	burger	food	17.0	1
f4FsGr9badSMeJSKC0Y-Iw	cheese	food	28.0	1
zOkYMOsUA1I_oMLQHdViQw		food	70.0	1
XSKNNIEoeucaWbq-b_YtFQ	egg	food	17.0	1
Nz9nYPu7GBT1s9GFZUjJQQ	rice	food	17.0	1
MFGtuSDfhNOqXogcNfshcg	cheese	food	46.0	1
mw6MkvJLOFy4mPQ8CrJDLg	chocolate	food	58.0	1
EL_or74qGAkbaa_S0aDYqQ	beef	food	13.0	1
laTIkQ3mwny35sTrTG3RGg	egg	food	68.0	1
aByZa0yKoYsR9t9WocvY9A	shrimp	food	42.0	1
pC6uPfi1kVidhBmix5Zldw		food	19.0	1
V6BH6UAlb0mq7Hj5kIbw-Q		food	48.0	1
URDxQLnjMvx-PDywZGYXYA	sandwich crab	food	69.0	2
GbzmACMu_kZRMaNkGKnAgA	shrimp	food	14.0	1
6MajPGLHOjSjXcPkgilHvw	cake	food	78.0	1
Cv4bzJz1Ypm4TNqzb9sqdg	rice	food	52.0	1
38qBR6m-3ZDAp7sM9H1FxA	burger	food	28.0	1
Qf2n4HlaNGZPQipeQi4eng	crab salad	food	20.0	2
6EMPC4a6VD2-Q4u92XK4jQ	salad	food	14.0	1
pgY8xjOZ2wVtIuSay3zkBg	sandwich burger salad	food	116.0	3
r7vSRpEKhXqETuF8T3yCuQ	salmon	food	6.0	1
0wyoV8LedzXaiUC4K_L8gA	grilled	food	116.0	1
8sYu2AFMSQKtI-4TNhhuZw	cake	food	13.0	1
J4_UDiCsZaFesc8xdSHNLg	burger	food	30.0	1
SipBM9RABEBnoPlgbRhw2g	pork	food	60.0	1
0L1oaGKSS8DBDGWy4-6qaA	egg	food	115.0	1
Hz70g9sKkw2aVk33UxqQWQ	shrimp	food	31.0	1
duV7towSMjQyveyzP2-hSw	pork	food	33.0	1
FAqu7jTOAhAEImbSivtZ4g	beef	food	16.0	1
hOvrsUXR7fKy4Zp5Xt1fpQ	rice	food	15.0	1
woQ4OaCv0Yzmh-MIgpbjVA	grilled	food	51.0	1
uMKz14cfdPdV5KXqMz5_Fw	pork	food	18.0	1
6QsuikrPqyEcuJYaIf_JIw	beef	food	4.0	1
DKZmApXhM1KlMzXd3vrFlQ		food	13.0	1
sdeFqTryyiGcaHGowfG9Yg	cheese	food	119.0	1
kBve36Ph7rn8Z2vb1Yxr_Q	grilled sandwich	food	60.0	2
hmN1ELetiuC-SUiPuXGCog	rice	food	56.0	1
9SiBnot6tlzAUkSDxWRLWg	egg cream	food	81.0	2
i3g7XqDvNfUSXUt5OXPS8g	steak	food	18.0	1
8Y764hD2Fj6V2jwLk-HgNg	chocolate	food	20.0	1
OlwkAioSLrI_fsk9kxC0cw	chocolate	food	72.0	2
3dvsjW9b-ahAWTnlhdS6lQ	pork cheese	food	128.0	2
lEsmTQneDUuEoMNwKpuWXQ	beef	food	61.0	1
3iLBXAjtLcM_jevECCPE5w	grilled shrimp	food	83.0	2
6OuEUkfCeFkImmb09bIWWw		food	84.0	1
8fba-Qy6X_Lt0TTXXBOKIQ	beef	food	16.0	1
aYYqdYflBUS8UoTWBJrceQ		food	19.0	2
s86mHGfungrz57BE-K9egw		food	74.0	1
y_53WAVX-WswTCvdmBOaLg	pork	food	38.0	1
kiGthB3JG__kjIno-rfu9A		food	89.0	1
WV_YxTq7sZDw3agqIq4gxg	cheese	food	55.0	1
i1jEOygQ76Uq3EBzjBaS3w	chocolate	food	48.0	1
nOhgocefCyriV_hjeqab7w	crab shrimp	food	20.0	2
6sdmjKdahQ9gpYJaF2f-bw		food	37.0	1
hfc5lPHh3rwdVk_khpc6xw	cream	food	56.0	1
yoAQW5qEcpMtq908kutueQ	beef sauce	food	87.0	2
NUin-h7CGp1Z1nFb3Fs3KQ	pizza	food	53.0	1
UI17qEuskcbcrYchgZfZ7w	pork	food	25.0	1
ZkJ7VqPB_Q9-sKDknLIyEw	pork egg	food	91.0	3
Pe4nfi3zxvccgH83gxLmxg	cream	food	22.0	1
gxNnoG4D7rz3LwKasCdN3w	egg	food	8.0	1
EWVCzJ9caGc9ZDERsfuwQA	cake	food	96.0	1
nuCMY0U-27wAo-P_X62cJA	egg	food	25.0	1
WUBfZALXfgh6khaHdRorBQ	rice	food	74.0	1
Yr319Xi_Zr3t12Qngprmqg	rice	food	51.0	1
N-2SSOvFwGzo_lmdBR5Gvg	burger	food	19.0	1
QQJ5e5wiG6sTK_TGBjT3Iw	shrimp	food	20.0	1
w9h-Vr5JkoUaZz8DpHz_Gg	salmon	food	31.0	1
5vpZOxr1GzLUHeMIHFT4nA	chocolate sauce	food	55.0	2
49VWesOZkWsHfuTJBQflug	burger	food	60.0	1
Jd6eBmXDnj7I1s5jQl5z4w	sandwich	food	8.0	1
pIp0jFujydphkqlqP9YR6A	beef	food	16.0	1
R5WyUEyqOMSdJAWFr7D2Bw		food	34.0	2
-9G2n1R0oqjvtpsy_CdE1A	cake	food	10.0	1
1ihLkPdKISSy5TkC-k_M7A	shrimp	food	14.0	1
WEeI83uFDTwEdZ59zBWIbA	grilled cheese	food	14.0	2
a6j8UtC_dYvwAHa9VWBKPw	shrimp	food	38.0	1
D4BIb--0LCznx8X7Mz3yUQ	grilled	food	58.0	1
dO3eoQxeExJDJnAAkZHa-g	sauce cheese	food	140.0	2
7bFIo0gljVUGlvQGHzHlLQ	sandwich	food	39.0	1
q8JPIFZITqlK9prun55Viw	burger	food	73.0	2
Yy4b_n5mQo6fWO_iFZBpSg	sandwich	food	23.0	1
cbX8r47VIOcSqV9j1hvElw	sandwich	food	36.0	1
JVlIxiSbAO3mqWYH1esp8w	crab cake salmon	food	86.0	3
2qgf2tkHb-70WSKDcRudxg	beef	food	12.0	1
NDNDXGNbiSDcfO6AKVBYpw	steak	food	14.0	1
WUMHHRoiKuoGRjgUxYZRaQ	shrimp	food	12.0	1
5IA3E_IGbRh314GMvST3iQ	pizza	food	85.0	1
5Pkbt2vw2liBtyT_Eht84w		food	140.0	1
B2GoE0LYO1TQA4iWwp5xKA	pork	food	25.0	2
QGzHk8PrEjJtf2f2r870qA	beef	food	16.0	1
lmrwEBVqFowe7Y-bA4g5hA	pork crab	food	77.0	2
6W6eoGPHCwKr39uXX-CL-w	egg	food	37.0	1
rWBZbXkyvxY-9BXUhiPdOg	rice	food	49.0	1
