photo_id,business_id,caption,label,length,stars
0eTmAKFOib1aUz3zYhyVrg,YW1iQaVZ43IIA-ivae5GQw,Pad Thai Chicken,food,16,3.5
0eTnXPRpoCdoCjf-flVc8Q,GaUQ63TSssoD_HwCNyL4cQ,Summer Breeze,food,13,3.5
0-EtStgttDnF9bg4hRn3oQ,Nrpu_v4KqQhdnWlVbPjiiA,Vegetable Kebbe,food,15,4.5
0eU48vqq8udxOsW30DNUTg,s-S2xzhmyWw7TUDet7WBnQ,Little fin's Haddock and chips!,food,31,4.0
0Eu-bbCVTo1AjEP2dtnTFw,idWdWF7We8XaOWDrSHiDoQ,Seafood Tom Yum,food,15,4.5
_0eUlulSosVclLyp_MNc7Q,6dk3H4X0ZztxbG3b5Yij4w,mocha Swiss roll,food,16,4.0
0-eUmjM_IztbobWa8krfCQ,fbLYRHIZAt3q839whhaBUg,The Real Big Chicken Cesar salad. This served 4 of us. if you ask for extra dressing you will get charged an additional $1 for each.,food,132,3.5
0eUOJvxrM4LE8YxKLcJdIw,Ki8seQY5mtXc36xjoMfeDA,Form hose pizza on the left,food,27,3.5
0EzOkbTrWvaJFAH8IiwQEw,7sb2FYLS2sejZKxRYF9mtg,"Garlic Tuna, Cajun Tuna, Super White Tuna",food,41,4.5
0-EzpHxvkEigUL8_OvrDYg,lody-V-zjxBxockQnFq9SA,General Pow Cauliflower,food,23,4.5
0f27R3tPyaigtxHL5SY8-w,wWuGa3OOQJro_XGe-GKBXA,Longfinned bullseye (chikamekintoki),food,36,4.5
0f7S82x2QqGz-vSOWyAQVg,FmraE2CWt65VRnEqCAqNEg,Good food.,food,10,3.5
0f81aQpcfLj75fAyJnKK9Q,OLceT-xSok7HlL5F6ZZKKA,Hot Bag O Donuts,food,16,2.5
0_F87NbsPu7fmtrB1kCjFw,2weQS-RnoOBhb1KsHKyoSQ,Dessert selection,food,17,3.5
0f9cyqxAo5ClqVY9vIaSqA,EyxQNX6e5V6ggOWnvQyqWg,Love everything here. It was almost too pretty to eat,food,53,4.0
0FCHjjalTOrQ6esQS9C68g,JezHN-9KKLTMbojq00VP0g,Perch appetizer at le petite triangle,food,37,4.0
0fdQx-Gd1qolfrCZZFeH-Q,WuQZ5iesON7NWTDWgwWlbQ,Sticky rice with meat and conpoy,food,32,3.0
0FF2d_IeO1Vt9JDWIaws7Q,uBdYMY6a6A7FyxzTSwOiDg,Fresh biscuit with strawberry puree. This was amazing!,food,54,4.0
0FGzOWnyfyye0SO-khndNQ,MKYcOZSpMwJK7uwacK13EA,Brioche French toast from Josephine Toast,food,41,4.5
0fh0nz-uWV9gBRt3PF3DBQ,4ps8XJFZWi9nNwiWUcycVA,Cashew Chicken at JK (not my picture),food,37,3.5
0FJ8dZnWCMRGNdsgPJTQgg,d_cNeXjuRXceZuL6hQKmBg,"Hibachi chicken, shrimp, and beef.",food,34,3.5
0fKD9dYRWnh0NCiK8J9JkQ,O-b5osM0NO4f31dp6_DatQ,It was nice (4/5),food,17,4.0
0fKYR9FKutIRTvZICQQKuQ,LBQD0H2109oltJNF1raLWA,Macboki,food,7,4.0
0FLCt2E1Mq28xcZ89hA35g,G4hjhtA_wQ-tSOGpgGlDjw,spicy octopus taco (front) and surf n' turf (back),food,50,5.0
0fOACimHWMMWeR5xiNdivg,xEHGZ-jVUSOqE9lbXO_3Tg,Assorted Pastries,food,17,3.5
0fQy98c78D8XDkaOh-z1dw,bD46Yt0A_zToPPPE3Lv1cw,Poutine,food,7,3.5
0Fr1qpgs8AddoPEdAgPB1g,VG0nWxGsPixYLsyi49gyxQ,Raspberry sorbet,food,16,4.0
0frSkDLEIK8FrAwljYEhag,-a857YYdjzgOdOjFFRsRXQ,Not your average nachos!!,food,25,4.0
0fT0Xe60Ez7jXZCiak9tAQ,Tm2dKN_-DCdZfF2xMWrX7w,Pad Thai,food,8,4.0
0f-t6ni_qMDmYMo_ji1zxw,QMKgn9p_hRUlumBDAAfWlA,Crispy lechon kawali,food,20,4.0
0FVTdHt6w5_4QKU0OYWpDw,um_o0pxQ3DlRI9EfCzw0hw,"Linguini with sea urchin. Creamy, tasty and phenomenal.",food,55,4.5
0FvvYa-gmoP7_sGndJOHMg,A-uZAD4zP3rRxb44WUGV5w,Snapper with Uni!,food,17,4.5
0FXfnJWlbeinag7JRqUlRA,i9D9xPBV0gR1Ja9kbY4NCw,Smashed avocado toast!!,food,23,4.0
0FxJ03OpULDHkf3QYcLGhA,XH2FCZmsisDc8-oPw_ygHg,Banana Chocolate Hazlenut Crepe Breakfast,food,41,3.0
0FyY7xHnrf-iQbOpaaWttw,UxWH8zRYIBgs6Q2oykvRdw,ASSRTD MACARONS,food,15,3.5
0fZ09AQDHOzuhGTXbX8ewQ,ruWTngdiC68O9la27hvvHw,Charcuterie & Cheese,food,20,4.0
0FZXe8_lEeFKvcSEMhIJyw,xhu6bWnhm5dNBw6heW9-dg,Rattle snake roll,food,17,4.5
0G1nItOZwbh9dtrBElqw7Q,3sOS8wKatd_Uoa9VEJHhrw,Empire State Burrito (We serve breakfast from 7am-11am every Saturday and Sunday),food,81,4.5
0g4RNA-Cnc4CU-eU2QBW1w,RdwHiTJzpCU4Q8pgsJhiKg,Try the Max's Pinakbet also known as the Mix Vegetabke Special.,food,63,3.0
0g4wg9XC6YYH8Hni0hgFxw,apMG3W6-qpHIuo4ApZy3IA,Sesame Tuna with Rice and Vegetables...so good!,food,47,4.0
0G5G0hBCXmvLb1R9WrS4-A,urkODQ1jX0qQzgbqsQjWVQ,Thai dye wrap and avocado hummus!!!,food,35,4.0
0G77FAfz4c_dFA3KIULTGA,vHz2RLtfUMVRPFmd7VBEHA,lobster risotto (not that flavorful) and Roman Spritz cocktail,food,62,4.5
0G7fW8j8MM4fchUuHdjsng,3xykzfVY2PbdjKCRDLdzTQ,Salmon Bento Box,food,16,4.0
0g9RDEwqwyUk1GNVUvy_pg,Z0YOHYA6YtW131xULbnMzQ,"Spam, eggs, rice and toast",food,26,3.5
0gaPUyDsYCKbZtRsdo6jCw,xYpAg60oZVbOtSYgrOKBgQ,Super fresh and delicious!,food,26,4.5
0gB6dp5NbrQuuRRnUBIOSA,-wCtRhzWJ40Z4F8mmg7kWg,Dessert platter!,food,16,4.0
0gexZPCqyi2lwsPcqF2EuQ,iuya9nmV6ievrTNSOdEywg,Maple Waffle,food,12,3.5
0Gf8M3I4b-Z34kwnlqdWPw,_4qndNOqaB-dDIPCI2MkCg,Spring rolls and sweet chili sauce.,food,35,4.0
0GfQ7YJDjWaxsGfz7O1xmQ,4KmrrhtfnngTVFa2d5LAjg,Clams!,food,6,3.5
0GIpF6lAghq3InIqsGKepQ,rtlsfmdufArhk-47sWIf2w,"Le Cirque 11/3/18: Sauteed Foie Gras, Caramelized Tiger Stripe Fig, Fall Streusel, Beets Gastrique",food,98,4.5
0gjl4JqDxfqMOCSvrvQwXA,VsewHMsfj1Mgsl2i_hio7w,Brunch was absolutely delicious and worth the price,food,51,3.5
0gMCpS8PiPEnTPlbF8N-DQ,NQBhCRbFKQOfyAY8kRYP8g,simit sandwich 1 - with smoked salmon,food,37,4.5
0gnanP9bSujUt9nLLh_swQ,bz07FlaDmxHV9ER-cF6XuA,Love this one ..,food,16,3.5
0GNBLeZrYH78YhARvwZQeA,UC2dfjZg8mrRh10maovQfw,Durian Puff Pastry,food,18,3.0
0_go8EZWHSdIquLHWRmrPQ,h19bR52xQ9fQWGMTSbjnbw,Homemade sausage,food,16,4.5
0GOIszUTeT68El8L5MTYlw,sxNMGQwUuaDsviR4BtuX0g,Super sweet ice cream base. Ordered the nut butter ice cream I believe (biscoff flavoring),food,90,4.0
0gpsH0jJEmJK7t6DqYf8EA,2i0dDzxLuQQAwzxDZVR-1g,Calamari Fritti,food,15,3.5
0GSeQtVDEVvCPa5obzy-Mg,l_GV0hgEoTUf70uJVT0_hg,"$4, Small, Potato Salad.",food,24,4.0
0Gw8RAEketDLA4xLRLYdQw,5O7qB4gNmr3NgdYAuYbP4Q,DAKSHIN THALI,food,13,4.0
0GXM4vjxOhgtKHG3l4zGjg,qQsrcouREdFUk4adim1uEA,"Greco joun is made with middle eastern cheese topped with Feta, oregano and olive oil that is baked in fresh homemade dough",food,123,4.5
0H2ib2HkuqgVfN7VxVd3Og,77h11eWv6HKJAgojLx8G4w,Slut and bacon & avocado sandwich,food,33,4.0
0h5jC-Ce7hJuOfOTbZNdYA,2px99IppAcnxR238eq_8_w,Orange Peel Chicken,food,19,4.0
0H7afo41pR6uPGldeOj6pA,wxL9wgxLeuMMfI6SAXIzJw,"Left- Eggs Florentine, Centre- Crab Cakes Right- Classic Breakfast",food,66,4.0
0H7ndqmvn7WUM86S3zkbYQ,Xg5qEQiB-7L6kGJ5F4K3bQ,Brisket~!,food,9,5.0
0h8xjVBpk83Ly6u21SkqEA,AtD6B83S4Mbmq0t7iDnUVA,Veggie Meatball with Basil Sauce,food,32,4.5
0ha16Sn9MnsQIdjnV9FRnA,AfN3Z1U6QPEgAb5F2CQm8w,Fresh dozen oyster,food,18,4.0
0_hcoUAQe1Cq3x6iK_4Hzw,CV0knwCFA-x-8jJHot6Few,Chicken salad,food,13,4.5
0Hd2it_LnLQVStF4W9OdsA,lOQPeguczAueJnLmDUTfGg,Pollo Michoacan,food,15,4.0
0HddZO4Rlg3kUPrztYt6HQ,B41kSVjdFOwOrZTuJaTF7g,Mixed beef with hot sauce ($11.25 plus tax). A must try. Also known as fuqi feipan.,food,83,3.0
0hGjC8pGOEx7qBgLCW5NDA,g-ZseseezHTpF5eMfLrLgQ,Mango Crepe Roll,food,16,4.5
0HIB_v3p_5YOWKQpppUEng,IWN2heYitkg-D4UdqfxcMA,Chicken & Waffles,food,17,4.0
0HigBG1m-mVt2rLcYsoHGA,YSYDJTCt5kzY2kKnLNGRiA,"Asada, Pollo, & Carnitas",food,24,4.0
0hJPFrSq8Sh-I-KSVZLN-w,1YQaI6yyWa8jSzP0jJX0tw,Turkey sandwich...this is the medium...it's about a long as a little kid's leg.,food,79,3.5
0hK8eaH-Vp7Oz3dcvD8F3g,qG_WEgPa8MBo1dPUOkTMlw,Cheeseburger meal with extra spread to dip my fries into! :),food,60,4.0
0HkI2g36qoJ427JKxoPTsw,6FO2DTcN7zqFfl090zf12g,Margarita,food,9,2.5
0hkomObOUJTfAmqumzM6gQ,CRLvROAjgX-aKI7VIfPLFg,Mediterranean Chicken Salad,food,27,4.0
0hKrzY9taX4wii3zeOf_mg,stK7zVTmMar1ThpzT0Wjvg,"Ama ebi, Unagi, Santa Barbara Uni",food,33,4.5
0HKTF6ghED2FJepPQehrnw,irwDkp2eMP2x-4MfunRt8g,Mixed Green Salad,food,17,3.0
0hMFVAlyJuTcfT8bfvxWBA,jTZYireK6pnPb6Rni0jygw,Small Platter (42 pcs) $48,food,26,4.0
0HNNFHDUF3yCAip5qP5Nfg,48ka6XH8WWANuHwqL2mZUA,Bagels and Coffee,food,17,4.0
0Hoa6wOPd8LAZ4iXb_6qxQ,x3JHj5h33ouzw_Ynj-utJg,Peking duck 5/5 - moist and flavorful duck meat,food,47,3.5
0hrmudoM9F41T6Qpql3BvQ,FgTzITgrmvrZqoHvkTSDzA,Pommegranate Salmon,food,19,3.5
0HRzZ56b_wZJfmYxqhGAMA,7fxebHYUwIF6CakxSr70iQ,"SPAGHETTI AI FRUTTI DI MARE slightly spicy with clams, giant shrimp, lobster, crab, and calamari",food,96,3.5
0hStC0fTfU8Qwq9qOOG5Yg,h-Oq86DZfZad9kKXe8m7Lg,Huarache with mushrooms,food,23,4.0
0hTEbS--j3BCpk-fNt1ABQ,-qYuPncpK8elgD-6Qx3v7A,The Hot Flock Sando,food,19,4.0
0hUKnbD1C2i2sW4JYlrd_g,25m6rM6hFw2CGADUjbYKXg,"Risotto de seiche, fruits de mer",food,32,4.0
0HV3cvwUqsSu6gSufvRLWQ,SeNOJ2zYHziptxLuiRINLg,Dippable Treats for Chocolate Fountain,food,38,4.0
0hwYdXxjXGEbv4ZgBC_xfA,umXvdus9LbC6oxtLdXelFQ,Angel Cream~,food,12,4.5
0hyTyFR-bXdk9c5G2UsyHA,kmOeRAvOL1oR6Z-4Ggdx6w,Wild greens with house vinaigrette,food,34,4.0
0hYzlcmDApLCZ0C6odxOuQ,6fPQJq4f_yiq1NHn0fd11Q,"Spinach artichoke, ham & cheese, strawberry lemon, banana & chocolate crepe.",food,76,3.5
0hyzpSIRva-WmqE_1LsCbw,efOtTiIqTvLijm3kIYgqPQ,Hidden in the soy soup!,food,23,3.5
0hZd5DRVr_9qBUOPwB0tqg,DLJCwHGtbAV31UQ1lnIjlw,Brunch- Eggs Benedict,food,21,3.5
0HZ_Y3Qlb-Zedtt28Fio0A,FYa3GUro-ezTM9zvKiocFw,Kids gyro plate w/rice,food,22,4.5
0i2eGTXCxeuCk9xdrbzKqw,N5nB7bt89WYvobTGIP1vPA,Inguday Tibs (sauteed mushrooms),food,32,4.0
0I-4dyRrTiULw1QVYmrSEg,koSc5fxyvEvUpUYu7FM9hg,"Cookie Butter macarons (thanks, Amanda!)",food,40,4.5
0I4ZQUwp4IhTFY1i1hyQ3A,Jf5etKG_Sc3Xe2dcIUvWZw,Double Diablo,food,13,3.5
0I6SX_LoKcULa1PFoppcMw,xI8GXDAdJcPX5dIP0acBvw,(soggy) tri-tip sandwich and tots. side of white corn grits. and chicken strips over donut in a small pool of maple syrup.,food,122,4.0
0i9Ur7IYkFR7M3hjk5P6gQ,JlEy8FH6123SJBoNwG235g,Carolina BBQ Fingers,food,20,4.0
0IdVnDOS-ktlpicGrPD57Q,2smgOPhpYbDT7G5tbVRdiQ,Nuggets,food,7,1.5
0iFQdQPM849MchBXt9_jHw,vZLAmpN-hTI3GCT9hlHVUA,Spicy Rigatoni,food,14,4.0
0-Ifzzxz2eyWVcMDHLR_Aw,RESDUcs7fIiihp38-d6_6g,The Claws!!,food,11,4.0
0IIF-xya_yv27lWShontRA,i-NdezhBkAP2zoZGwwariw,Sushi Pizza,food,11,3.5
0IK1NnAEmGOj4_1oyDyH7A,5P73h8f_5q-00YIIkUX4WA,Sera Scallops & Shrimp,food,22,3.5
0IlfR8Hu_HOmhiCkMyHQXg,zxSfGIhK3hH3vVz_pS5eaA,"The infamous and highly popular, Chicken Vindaloo with whole wheat paratha a side of spicy pickle and masala chai!",food,114,3.0
0iMfSsVRBihme_R43oGanA,LpHi2ooFxVn5Ntttw_IcaQ,Rosemary Buttermilk Fried Chicken + cornbread with sriracha butter,food,66,4.0
0iMjtrngNVSOQ7_gnegYKw,LI9sVHgnX-DzFyvWmPDRgA,Another must order,food,18,4.0
0INOMNEsdhywFF81XjSI5w,e41TP5cXZqSrz50xCBJqZw,Tacos. Take your pick!,food,22,4.0
0ipyZJcqD6KhCxk4npC4zA,51Z3PiEHCeHliT19EO-lVg,When you want to try a little bit of each.,food,42,4.0
0IQROa0_EIZc6DUiOMmK_A,CkAkpz0hCd8lt594K7pSTA,Pad Thai,food,8,4.5
0iqu9ZIVKwLUTXoYK0ZTiQ,e9XoOv-j4ceTVN9seUckPA,Yogi nectar with green tea ice cream,food,36,4.0
0ISko3tRyqt_tlNpKeThoQ,vl2IZrNJEA8npSjqXbdwxw,"Portuguese Sliders with scrambled eggs, Portuguese sausage, cheese, and green onion",food,83,4.0
0ismJu17MuIzEWpehtZjSw,gWmrOXOmciuTnNi4P0wWDQ,Wonderful,food,9,4.0
0IVC5dfbMHmaFY99w6TP7g,kFMEdURGAp4g29oaiF5Hjg,Cassoulet,food,9,4.0
0Ix0F8zly6KxbzGkvnxzbA,BsRtmIZyxDLsZ7227FYvOQ,Szechuan Chicken Dumpling,food,25,4.0
0iX41EEA7t9KYmoI7Wk7aA,iZMdwe0xebE3rF0x3LOr4w,"2 Spring Rolls, 5 Crab Puffs, 2 Pork Belly Bao Buns, Com Bo Luc Lac",food,67,4.5
0IXlmH5Uz0Y3OdNJZCktEQ,8nDEOGVVvReXFJ2zjPh4Pw,NEW! Strawberry Pancake Puppies,food,31,2.5
0IXVQKdEHsYEHH_aMQ-84g,ELxoOY2F-1jSb8mqyN7Zbg,Our new Chicken Salad with Baja Fresh signature signature dressing!!,food,68,4.0
0iYqf4h8rCRvewcl9Ig0GA,k8BqCejnaMlw7aoVthvqyw,"Cannoli: Crispy Pastry Shells, Orange Cream Filling & Chocolate Chips. Good rendition of a classic, the orange zest a welcome addition",food,134,4.0
0J2IjeY5ThZLvwv3_xGuBQ,H8umkLwMkM0vP5B8oPiozQ,Chicken Pesto Sandwich with homemade chips.,food,43,3.0
0j2je52czf1z9mk-vSPeoQ,16d3BlncEyCTzb0GxXrBXQ,Mix shawarma,food,12,5.0
0_J6RoOCfCUIQ1A7ZESBiw,k8BqCejnaMlw7aoVthvqyw,"Pizza Basilico: Tomato, Basil & Mozzarella. Simple and delicious! Breading a bit crispy, fair amount of cheese & sauce w/ charred artichoke",food,139,4.0
0j6vMQiw1Lxi-okXcZdomw,8lPxiYChdJdTV24NJvOB3Q,Corn with cheese,food,16,4.0
0J7kcKgvW-Kkx0PTbcP2_w,6tSvz_21BMo3a4GaItwa0g,Something Special,food,17,4.0
0JAexl7WpdB7nQ3gJPrTvQ,U9iNEzBVCsPLrzoJOwa32Q,Adobo Chicken Burrito,food,21,3.0
0jAp3oklI4qbk3DLIIFQlA,QE1tzFyyyRKV1p7C4LRukQ,Pasteis de Nata,food,15,3.5
0JAUNPsMfe-M0IoOpZqTGA,p9v9Sl2g_ibaajWvO0NjkQ,Ahi sandwich with fries,food,23,3.5
0JD9IDDUMFJBJ8aYK80GCQ,F_oPMHJrH42R67xp5eKtQA,Soft tofu with beef kimchi stew plus side dishes!,food,49,4.0
0JegGXpdudKEvGd_bRz9_w,NIfmK27zNuQbawNwEvpRtg,Strawberries,food,12,4.0
0JepheI5IaZhO2pvf54DUA,QXV3L_QFGj8r6nWX2kS2hA,Chicken Tortilla Soup,food,21,4.5
0jfktN7W9RYrHZllr_S3cg,QCCVxVRt1amqv0AaEWSKkg,Chopped salad,food,13,4.5
0JivtRpsvA7u5A1RHPx3tA,DE89UdHFMCN6DtYWZuer5A,Toroniku shoyu ramen,food,20,4.0
0jkmeQ_nqD4dsb4wAJXMig,mmazCP1ZH0QsUqDS6OivFA,Duck Fat Fries,food,14,4.0
0Jo5Q7q0VsO7rblpzvCNng,QXV3L_QFGj8r6nWX2kS2hA,Scorpion tequila!,food,17,4.5
-0JodhHzxFIIs1kp5RYN-Q,3cAy1gxlprn1ue0q3L_ziw,Nice but not really the sesame paste cold noodle,food,48,3.5
0JpcfgcH7bYGeNyRdxvvIg,K7lWdNUhCbcnEvI0NhGewg,Macarons galoreeeeee!,food,21,3.5
0jR4A4ntSOjjR9O1Y7pKGw,royQxbJ6Q-SA2U1z7hSQsw,TATER TOTS,food,10,4.0
0jSQpd2jNVIG43jv5UEbdg,faPVqws-x-5k2CQKDNtHxw,"Short Rib n' Grits - 18oz Bone-In Short Rib, Nora Mill Granary Corn Grits, Charred Corn, Haricot Vert, Sweet Garlic Bordelaise",food,126,4.5
0JwiTFgaIvOI27lXvYXmTg,XCxxPZ3Lu5mwmIo7IQRf1g,Masago sushi!,food,13,4.0
0jyTdq3_UR5VM9qNHyz5eA,3kdSl5mo9dWC4clrQjEDGg,Banana Bread Muffin,food,19,4.5
0K08vS7Gt25kHPeuH5thMA,l2kzkT3iw10kIq2nIWRbgQ,Turkey Burger,food,13,3.5
0k23A8OSF5wYL8PTpuUbeg,bzbNGyrTwWHAgg1CqkSgeg,Red Velvet Waffle,food,17,4.0
0k2HgFR7FdOxgl0tBGHJng,k2b3niokS_tosjah_rzCPw,06/10/19 Metro Pizza: Chocolate Fudge Layer Cake,food,48,3.5
0K2_lpGpctnGb9GIpvUYZQ,MU66syW7PEAKbsWCSw8h4A,Chickarones,food,11,4.0
0k6HuyNNF3NjMUEcOJzwew,N7yuiiu8jhQ-Fl9Npflreg,"Mar Gow, Shrimp & Pork dumpling, Pork bun",food,41,3.5
0k6i2vBbLrF5qxe_CmULNg,WZDQqw960DaMWDyPbtRFtA,Pad Thai lobster,food,16,4.5
0k_6yUTwpR4endhhW7-AQg,QNfh79NwsNnl-AngRhg2ww,Otona no pudding - half size,food,28,4.0
0kaqC7FmQvffLRV-LdlWug,YRyYbOSwvHkZsZOLv98oQg,Lavraki - Grilled Mediterranean Bass,food,36,4.0
0KbcAtUhIpvY2QuI_9ID2w,6n_MDeYxU1ihB38be9TkVA,"Supreme bento Box, salmon teriyaki (focused on salmon)",food,54,4.0
0KbrUUFbJZLP2uT3d9FXbA,WOj8nPos3R9IIf0Pyttd8g,Country Eggs Benedict with fried green tomatoes and Neese's Country Sausage,food,75,4.0
0keGsf2OKdoJZSGpCwfeLQ,YXohNvMTCmGhFMSQsDZq1g,Red velvet scoop,food,16,4.0
0KeYgziSHd1jMn5_o9Nacw,2tC8oReqFUT0_uVQ3kHePA,That's a happy Chloe,food,20,4.0
0_K-f9iffTrFZdIsOdDLgg,LBHbyID7tcaGszznHtnCrw,chocolate souffle... well it is actually closer molted or lava cake.. isn't it?,food,79,3.5
0kgStQCz0zNp05gQfppmBw,iCjZlOs3qL1_HhAQBW9smg,Amazing Grace roll. SO GOOD!!! A must have.,food,43,4.5
0kmiTfYsvzDoDiVhP8PlSw,I-vvqRaszKlLjn3Wicyw6w,Mozzarella Pesto Crostini,food,25,3.5
0k_PRp71kO8m1s865etvEA,Nm6j_BNOFLiO_wRjPF9GBg,chickpea biryani,food,16,3.5
0kQWk9NpCLXvbfxww-ht1w,sZq-qUvoLgYxlDmIcxYWDg,FARM FRESH BURGER Portobello mushroom * grilled onions * roasted red peppers * lettuce * goat cheese * roasted garlic mayo,food,122,3.5
0kRyqqGWLxj_GS5ajeVHiQ,3x45Q9c5G6VBicedNKrXxQ,Mediterranean Chicken Shawarma,food,30,4.0
0kSr_cD_MPCP9L_Lc4ERAg,eoHdUeQDNgQ6WYEnP2aiRw,Deep fried Oreo sundae. Even better!,food,36,3.0
0KvkP6hZeYilIuivhl2cow,EVlKBiHSr2ZUk9GsWwW_Yw,Kampachi cerviche,food,17,4.0
0kynPN9tITGBKn3PIxHjOg,etid3CozFvEOFcvDwHXsDw,Eggplant and Tomato Bruschetta,food,30,4.0
0L1oaGKSS8DBDGWy4-6qaA,kpZ2vPjkHfee4pCLC05tfg,Tagliatelle alla Bolognese con Piselli - House-made egg futtuccine in a traditional bolognese souce with green peas,food,115,3.5
0L2dOBTjEJjIj8RCzWUGtQ,B-RRgQO92Q6iWfGivlnY1A,Spicy pork. Second favorite dish here.,food,38,3.5
0L4k3FRXgrGoP6DObu5wEw,iPUk1Q98-D1YgUmA0DaSQQ,Blue Hawaii Bowl,food,16,4.0
0l59cpsl9dA8binwZoi3pw,LnIO_JtoDS1xLfTHWuV_ug,"""Donkey's Choice""",food,17,3.0
0L7nMw18jqE02wwrn4EwRg,_WvEXsx2eZ53lTWHlIx9kg,Caramel corn with chili flakes coupled with a nice glass of Pinot Grigio.,food,73,4.0
0l9g6eCBTBYVe8VURWzuWA,ZosrzTfiiPhbURA04AQTUA,Carrot Cake French Toast up close,food,33,3.0
0lalauWdYB9heCH_7DMzGg,apMG3W6-qpHIuo4ApZy3IA,Goat cheese bruschetta at Bricktop's in Southpark,food,49,4.0
0lbbjmwhj2L_DgHa8HDceA,VeYLpoglt8XepYdN2PjSmA,Crispy Beef (Wow Special),food,25,3.5
0lCPBu0wLYvclQY0KzIAhA,rbcfYmJtqwIkk17IeOI5Kw,salmon croissant benedict,food,25,4.0
0LcTVf8lHfnXFcI54nAYbA,aD0EslPREWGDlSpD0RMlEg,Pork stomach,food,12,4.0
0ldW6pVuIt2VCMa2eX652A,iwlCyVZBukIhUotnD3CdtQ,Some of the choices...,food,22,4.5
0lFmNUcWKpbZqUe4trxT5Q,9xAQPtjOf92wLjMHPWYEpA,Banquet Menu- Dark Chocolate Mousse Torte with Raspberry Coulis,food,63,4.5
0lfpNTTcBWFFl0kn2MPnwA,D8a2usm9b-j89W9IrJ_Evw,One of the Thai glass noodles (I forgot the name).,food,50,4.0
0lIe-5PXlJ7_Vo-lLvmf1w,Gh-qmVwvibLnNdqEZXcQHw,Chocolate & Amarena cherries,food,28,3.5
0lJZ7E3Qa6r9vIsJoQS0VA,5aeOewSy4RiI8sLLWpeNGA,Different smoothies they serve,food,30,3.0
0lPACSCw00Y5a-BCfJ02cw,nu1GQ_Q43JqzrWMZE_dE1Q,The best Mac and cheese,food,23,4.0
0L_-PSOZDX6JyatjDjpTtg,ALwAlxItASeEs2vYAeLXHA,Brussel sprouts,food,15,4.0
0lRjKQvuAdaYs-4N0ks8KA,FKnIIONBcfdPSVW-r5_zfw,04/06/18 Naked City Pizza - Naked City Caesar (plated),food,54,3.5
0LT6ShB0R1aVIoxWA-1oLw,8chcaZIRlP4p5anpzUB3FQ,"9th island french toast, ordered without the extra serving of fruit, but missing the guava cream cheese...?",food,107,4.0
0lT9_Df45Tf6H9xRSCIPeA,HYhbeLznSWEl6JIYTllVUA,Godfather,food,9,4.0
0lZNpGap2gxsBqkt9vniOQ,IJx1rrQPU5vNxCgV3f4MYA,fluke crudo,food,11,4.5
0M06zGjBaGf3KfBtZbHWjQ,iCQpiavjjPzJ5_3gPD5Ebg,Supreme & White,food,15,4.0
0M1JKufESIYCiKePwQ-6aA,ZyOuwa3Eau6dbUiEPwsUoA,Chicken,food,7,4.0
0m38w0EeW6ZtsRnEwm77fA,PvzD0DBJA6qRDF06hdUjKQ,It's so squishy!,food,16,4.0
0m39bgxIu-4J0IhojI0tKg,EXF-imcOSptiuzlirPjljA,Chirash rice,food,12,4.5
0M5L9ALLTfac__IP9OxmMw,_vZ7bHaGCjllogiZ7RH17w,Chinois duck - flour tortilla + cucumber + hoisin + sriracha + sour cream,food,73,3.0
0mAYlvguuIgeaViHzleY2A,e3PBfbtXUjMziX6XGsOMoA,Tomato udon,food,11,4.5
0mbnNeOAIlQT6gQ9ZHF_mQ,gugN1sgyheBJ6aKtNcv_gQ,Bacon flight,food,12,3.5
0m_c7OyUUSZh0Q3FjEGrZw,Gu4W3BSBajnljGYXQOclHw,French Quarter and Mediterranean Sea,food,36,3.5
0mgMYkC7aZUOyr70KzjaXA,HSPMT3m9OOD4ypMO4wwOdg,Brunch berry waffles,food,20,4.0
0mhcNGYYnqzngxdxd9dvoQ,rxA9c0_XObabVL1WCTA4FA,Mexi-Dip,food,8,3.5
0mixBkW4sOoCRQzASbJVKA,_w5hBpkjHs5_Hv3pLeHtIw,"Black Rice: dungeness crab, rock shrimp, calamari, allioli",food,58,4.0
0mjW2wZTB7Xay6WrWcd4jQ,TyuFl3J4fUDB573AHu5uBQ,Chicken pot pie,food,15,4.5
0MKZpm5ca3nK2QPIAej9oA,hihud--QRriCYZw1zZvW4g,Best Asian BBQ in Las Vegas!,food,28,4.5
0MNjtIUAYyf-5SIASJpOoQ,_Ad2ZKhUl-krJFpaZ1FI8g,Oyster,food,6,4.5
0MOuVoMWjBfdneljP_P_sA,jVD09YgKsDtKD5sOYes6wg,Tom yum soup,food,12,3.5
0mpgclccLI_E2ah1iLWyYQ,NYoSzQnJX2vBOT2278UcMA,Pan Fried Iberico Pork Dumpling,food,31,4.0
0MqCuD1BxV0JT5kxXxeIyg,O_cvS8uAocco3R3Pg9np-g,"Lao style papaya salad spice level 5!  Garlicky, full of deep flavors, spiciness lingers on the tongue.",food,103,4.0
0mrf3R9kom_zdaxcYVRArA,K1nwSvx14on6eVBbu5E9rA,Sliders,food,7,4.0
0msJWkINt5YbLfm74qBCHQ,5shgJB7a-2_gdnzc0gsOtg,tuna tartare,food,12,4.5
